gene_id,TCGA-2J-AAB1,TCGA-2J-AAB4,TCGA-2J-AAB6,TCGA-2J-AAB8,TCGA-2J-AAB9,TCGA-2J-AABA,TCGA-2J-AABE,TCGA-2J-AABF,TCGA-2J-AABH,TCGA-2J-AABI,TCGA-2J-AABK,TCGA-2J-AABO,TCGA-2J-AABP,TCGA-2J-AABR,TCGA-2J-AABT,TCGA-2J-AABU,TCGA-2J-AABV,TCGA-2L-AAQA,TCGA-2L-AAQE,TCGA-2L-AAQI,TCGA-2L-AAQJ,TCGA-2L-AAQL,TCGA-2L-AAQM,TCGA-3A-A9I5,TCGA-3A-A9I7,TCGA-3A-A9I9,TCGA-3A-A9IB,TCGA-3A-A9IC,TCGA-3A-A9IH,TCGA-3A-A9IJ,TCGA-3A-A9IL,TCGA-3A-A9IN,TCGA-3A-A9IO,TCGA-3A-A9IR,TCGA-3A-A9IS,TCGA-3A-A9IU,TCGA-3A-A9IV,TCGA-3A-A9IX,TCGA-3A-A9IZ,TCGA-3A-A9J0,TCGA-3E-AAAY,TCGA-3E-AAAZ,TCGA-F2-6879,TCGA-F2-6880,TCGA-F2-7273,TCGA-F2-7276,TCGA-F2-A44G,TCGA-F2-A44H,TCGA-F2-A7TX,TCGA-F2-A8YN,TCGA-FB-A4P5,TCGA-FB-A4P6,TCGA-FB-A545,TCGA-FB-A5VM,TCGA-FB-A78T,TCGA-FB-A7DR,TCGA-FB-AAPP,TCGA-FB-AAPQ,TCGA-FB-AAPS,TCGA-FB-AAPU,TCGA-FB-AAPY,TCGA-FB-AAPZ,TCGA-FB-AAQ0,TCGA-FB-AAQ1,TCGA-FB-AAQ2,TCGA-FB-AAQ3,TCGA-FB-AAQ6,TCGA-H6-8124,TCGA-H6-A45N,TCGA-H8-A6C1,TCGA-HV-A5A3,TCGA-HV-A5A4,TCGA-HV-A5A5,TCGA-HV-A5A6,TCGA-HV-A7OL,TCGA-HV-A7OP,TCGA-HV-AA8V,TCGA-HV-AA8X,TCGA-HZ-7289,TCGA-HZ-7918,TCGA-HZ-7919,TCGA-HZ-7920,TCGA-HZ-7922,TCGA-HZ-7923,TCGA-HZ-7924,TCGA-HZ-7925,TCGA-HZ-7926,TCGA-HZ-8001,TCGA-HZ-8002,TCGA-HZ-8003,TCGA-HZ-8005,TCGA-HZ-8315,TCGA-HZ-8317,TCGA-HZ-8519,TCGA-HZ-8636,TCGA-HZ-8637,TCGA-HZ-8638,TCGA-HZ-A49G,TCGA-HZ-A49H,TCGA-HZ-A49I,TCGA-HZ-A4BH,TCGA-HZ-A4BK,TCGA-HZ-A77O,TCGA-HZ-A77P,TCGA-HZ-A77Q,TCGA-HZ-A8P0,TCGA-HZ-A8P1,TCGA-HZ-A9TJ,TCGA-HZ-A9TJ,TCGA-IB-7644,TCGA-IB-7645,TCGA-IB-7646,TCGA-IB-7647,TCGA-IB-7649,TCGA-IB-7651,TCGA-IB-7652,TCGA-IB-7654,TCGA-IB-7885,TCGA-IB-7886,TCGA-IB-7887,TCGA-IB-7888,TCGA-IB-7889,TCGA-IB-7890,TCGA-IB-7891,TCGA-IB-7893,TCGA-IB-7897,TCGA-IB-8126,TCGA-IB-8127,TCGA-IB-A5SO,TCGA-IB-A5SP,TCGA-IB-A5SQ,TCGA-IB-A5SS,TCGA-IB-A5ST,TCGA-IB-A6UF,TCGA-IB-A6UG,TCGA-IB-A7LX,TCGA-IB-A7M4,TCGA-IB-AAUM,TCGA-IB-AAUN,TCGA-IB-AAUO,TCGA-IB-AAUP,TCGA-IB-AAUQ,TCGA-IB-AAUR,TCGA-IB-AAUS,TCGA-IB-AAUT,TCGA-IB-AAUU,TCGA-IB-AAUV,TCGA-IB-AAUW,TCGA-L1-A7W4,TCGA-LB-A7SX,TCGA-LB-A8F3,TCGA-LB-A9Q5,TCGA-M8-A5N4,TCGA-OE-A75W,TCGA-PZ-A5RE,TCGA-Q3-A5QY,TCGA-Q3-AA2A,TCGA-RB-A7B8,TCGA-RB-AA9M,TCGA-RL-AAAS,TCGA-S4-A8RM,TCGA-S4-A8RO,TCGA-S4-A8RP,TCGA-US-A774,TCGA-US-A776,TCGA-US-A779,TCGA-US-A77E,TCGA-US-A77G,TCGA-US-A77J,TCGA-XD-AAUG,TCGA-XD-AAUH,TCGA-XD-AAUI,TCGA-XD-AAUL,TCGA-XN-A8T3,TCGA-XN-A8T5,TCGA-YB-A89D,TCGA-YH-A8SY,TCGA-YY-A8LH,TCGA-Z5-AAPL
CEACAM5,34806.8293,28984.8485,678.9474,39977.4383,15370.8467,8132.1434,36628.3336,9145.7429,24710.8014,1.0885,10401.5477,2810.0962,324.04,2617.1923,4304.1302,3165.9389,354.3307,122607.2793,50951.3438,87202.1727,64620.297,11448.4942,659.9407,1044.4178,1411.2426,6416.4306,1787.3627,9.8765,47279.063,0,2.1448,1.7321,1.0345,0,0,46705.1845,10.6637,3893.8234,54537.5465,31907.0504,10579.7172,30269.2595,71553.298,260.2025,839.1218,335.2311,12262.6932,5312.0805,28145.9982,137671.822,17171.5998,14395.7766,805.4504,10621.2833,3970.4536,1193.9346,160349.1567,64464.946,290.3448,35947.9689,4101.8418,31669.8045,64812.0737,157.382,888.3201,25502.0378,24493.8967,14236.2109,57236.9447,14735.4526,60296.4365,15426.115,32625.0722,107864.561,89911.2754,162.4106,27828.807,17611.4113,218617.8777,1002.454,103668.3039,955.8881,73024.4111,4367.7932,5123.9401,16400.0628,11212.1518,27771.7791,742.246,15904.0378,12.5054,48373.7221,3245.5716,2737.5935,15468.6708,1574.4476,11344.9312,5839.1685,455.5278,2252.2349,19024.2381,20699.1321,2505.4457,22422.1626,30898.3549,603.0725,46789.8204,13117.8716,21832.3654,14928.2209,6503.9501,5950.2538,40748.3011,11413.2063,985.338,2683.0109,19966.8011,2003.5244,95480.3031,1355.5225,3283.9846,39068.8092,7407.3505,3852.9002,954.2729,67.5822,319.0635,33836.1717,67576.4781,145402.9961,3507.0177,247.4618,28024.9017,4903.1748,777.8101,35564.3213,50066.9541,1030.1075,7934.7948,1024.0872,3948.0718,14755.7398,10529.7565,1115.1396,5758.9713,48956.9663,53.0021,1968.9343,167.4677,52192.5084,970.5584,12548.0703,3767.9495,40755.2135,87357.7056,400.4744,10049.7477,2544.8029,887.1245,392.8189,91153.0146,27141.3371,36349.3912,2626.1053,67114.6497,11295.6124,61250.655,33826.1068,181.486,1292.5676,2277.4597,11111.9366,21779.6258,2376.0549,222.8844,52750.7708,7380.8411,78689.8909,23687.1795
CELSR1,1030.7317,1141.4141,2424.5614,1110.2233,640.9432,2223.8923,1954.6786,1121.6444,1051.8293,3605.9507,703.7833,955.1282,498.6849,593.692,477.4718,1562.2271,244.0945,2489.0408,1515.7553,1113.0869,1140.5941,736.1086,30.2671,923.7695,842.7726,681.5864,2289.6302,942.2222,1596.3605,59.5824,147.4533,131.6397,49.6573,1534.0589,93.1395,1501.3181,249.1932,1109.9541,1295.1673,3445.4713,967.8206,1570.6806,954.0636,257.7478,625.9481,1072.0027,1173.2892,737.1365,2313.5444,915.1821,1140.3668,788.8283,3706.2831,2361.5023,980.4411,753.8479,1561.4676,1202.5703,787.5862,436.2836,753.5211,1031.861,646.5517,1556.8324,2259.6557,258.3169,1914.554,3563.8927,1187.841,1023.1681,4129.2422,1801.1822,790.8723,1924.5182,502.7726,21.4505,1536.3725,1566.4577,2159.9582,488.7526,1032.2427,363.5509,2102.3555,636.8456,673.0673,866.9595,1213.9021,510.0204,651.3369,906.6597,1732.6434,1957.2132,670.3199,578.9441,768.33,1509.1258,576.9413,1275.7112,583.5411,1795.6265,1392.8486,1979.2671,2006.6816,1069.7853,961.2221,2066.5375,408.3832,1151.0195,1336.2429,433.1288,1001.2474,1243.6548,984.0565,501.7018,1450.991,1406.573,280.1738,3062.5157,834.7939,2513.4449,958.1728,1151.6275,4017.0336,615.8465,2063.7181,688.8327,436.3966,1344.2984,1075.5521,1135.1003,935.6949,4670.2723,732.6343,1889.2835,997.3576,3977.2049,1482.6274,536.9176,1413.7156,1721.0764,1496.8617,1591.199,906.2218,911.8079,720.6938,1118.4491,585.5072,968.5411,2478.2655,3065.2905,735.0254,1302.5805,1962.6651,758.6892,679.8794,1059.9542,1632.2999,1382.9152,1140.7725,599.1426,1438.2536,2087.2521,1583.9068,1642.9474,1385.5953,797.0054,1564.6288,1372.8891,760.6577,392.5676,573.6596,2883.1105,1169.2308,3645.5696,1078.6651,829.3936,2419.9766,1364.3479,914.5299
CELSR2,237.561,631.3131,284.2105,454.9941,381.5648,453.421,254.0466,563.4801,303.1359,1246.7344,408.4265,249.1987,168.8585,788.4972,473.0914,430.131,211.0236,127.0863,212.6969,283.7376,193.0693,179.8227,259.9407,230.4922,337.2781,681.5864,191.8775,306.1728,306.2627,1640.6437,600.0008,866.0508,500.194,447.8929,832.3489,260.5448,1031.5701,586.4216,336.0595,254.5551,288.1521,256.1705,400.4711,691.0095,739.5875,683.858,185.9823,300.8949,332.4538,975.4389,324.6777,662.1253,340.651,769.9531,299.2093,329.723,203.0951,90.6415,191.0345,159.1947,328.2774,372.1941,89.4041,280.7894,415.0768,69.8357,227.23,279.6906,577.5526,288.7931,772.4323,738.3127,545.9272,324.9465,184.2267,138.9173,456.3531,294.7914,64.8197,296.1145,282.421,529.656,199.1435,502.3194,361.3466,346.0935,408.5743,210.2249,630.303,466.1772,208.7107,308.2166,411.3674,723.1528,487.6344,276.0167,457.3778,736.3239,166.8052,304.7724,501.0799,502.893,223.0876,459.7393,262.6322,333.7844,92.2156,225.9296,180.9913,196.6258,194.1788,199.4924,301.3591,394.8264,326.3644,707.3946,214.0863,158.7648,158.5958,93.5447,294.9917,194.4788,245.4598,521.0679,139.0555,487.5316,548.9265,300.7188,259.5893,484.2959,403.3928,230.7619,307.9948,240.4367,348.9141,270.4738,372.8126,521.8638,225.4075,269.0565,590.9128,294.6429,273.67,222.44,462.3206,179.804,236.4389,507.6681,531.4536,1012.6406,257.868,364.4668,118.3228,96.8222,126.9878,185.0798,186.734,185.7826,632.618,331.1897,129.3139,179.5269,798.8354,385.2632,245.9579,259.9588,386.0262,174.806,273.447,331.7568,299.3233,295.1956,269.4387,538.5021,282.4791,286.742,184.5794,120.3836,134.4729
CELSR3,289.2634,365.8249,824.2164,286.7215,102.1972,190.3867,702.3031,773.7858,553.3145,124.8113,365.4342,264.2067,59.9684,132.9623,334.1677,212.631,113.3858,491.856,1074.2539,381.7436,214.3366,286.5519,2013.3828,280.2641,84.9704,435.3031,209.5898,280.0099,390.2546,1390.8977,3443.9832,1511.6917,1136.2162,2057.3327,3030.7088,163.884,1566.4712,200.6452,87.7323,1062.704,244.0858,817.8871,387.7621,148.5118,150.3659,270.9645,618.2726,94.8658,101.6931,180.2656,360.2687,252.1185,1368.4027,290.0782,285.0562,66.5831,1101.2693,140.0007,143.3655,44.6796,468.6782,122.3751,249.2658,119.9151,981.6473,214.0126,168.0094,697.6818,243.18,206.3578,621.3719,216.0129,192.9521,241.4347,445.4713,917.2625,417.3133,451.7614,203.5494,83.8446,253.6125,728.5121,512.9336,316.1531,40.6484,152.4945,176.7054,339.0593,125.8467,338.2276,465.0367,68.5346,125.9946,1204.1668,255.454,259.0458,62.9448,314.5514,167.9135,134.782,539.1553,479.9952,42.0988,412.2048,299.6475,134.3116,31.1377,1285.7834,512.2055,29.4479,79.4179,182.7411,322.7313,59.224,147.7301,146.3027,390.7353,78.2076,236.7673,492.8055,162.8343,98.4878,483.0484,133.0117,93.3283,554.3332,119.3915,469.9942,192.1736,661.8406,385.2573,369.7846,152.0708,720.3273,1134.8835,135.0257,588.5265,154.4301,366.8241,125.7581,506.3502,499.9362,144.2741,85.7423,96.4533,144.7678,266.294,186.4058,272.3657,249.1012,60.4061,261.055,114.8765,278.6445,436.8834,168.5609,110.31,66.356,241.2532,43.9443,863.4428,785.9999,162.3981,202.8295,291.3621,383.3888,639.3406,964.6874,144.9452,402.9527,764.8829,692.417,150.5156,773.539,189.5113,313.4635,390.111,589.7652,68.3761
CFH,2928.2927,2817.7609,2059.0643,2375.5582,2383.7085,3353.0609,2889.4713,3885.532,2520.4704,4491.6546,2373.6028,3208.3333,4845.8706,7684.6011,1693.3667,4076.4192,2162.2047,1553.1872,1030.1205,4123.9117,2743.5644,2722.5669,1618.9911,14012.0048,1758.6644,1859.4901,4888.441,2785.1852,2226.6964,143.1041,1312.0661,1655.3118,432.4324,274.0374,138.5734,4878.7346,810.4392,5103.0117,1210.4089,2131.5025,4856.6553,1969.7083,2692.285,1181.9577,6506.1876,4795.7133,1340.5077,3524.6085,2941.5128,1822.124,4119.8475,6245.2316,1383.0431,3937.4022,2577.1952,3434.9561,191.2711,3308.8631,3697.2414,1338.8876,4548.2124,3716.8718,1021.3386,2711.4664,963.2387,3838.7096,2240.3756,8612.3288,4392.8293,1942.3491,6652.8844,2284.2558,4354.1306,1550.8565,1588.4165,148.1103,3538.3123,1789.4964,95.1385,4334.9693,2662.9961,5577.9989,3958.8865,7046.057,3908.7282,4978.3495,4677.9939,6557.4642,7178.6096,2489.2501,3915.0496,3644.4529,6851.0259,4604.9254,2500.7428,7109.1899,7801.0438,4213.3479,5431.9756,2650.5295,2554.8356,4542.9122,2493.2672,3163.3436,5965.9224,2799.9322,1184.4311,2189.9466,3311.1103,1710.7362,7030.7692,6071.066,2763.9833,7458.8155,3185.1751,3794.3281,2735.0295,2955.7775,2792.9431,3862.6609,7853.6048,2857.0251,4229.697,4963.225,5602.3238,8679.4362,5417.2185,2306.0286,6122.4332,958.4389,2366.4405,1857.4817,4762.3416,3159.888,1487.4478,3510.649,1598.7827,2912.5448,2795.3907,1752.0647,3424.9182,4572.0663,4822.3625,5092.1117,4315.7895,2979.9744,6781.7805,7558.3956,1223.5395,1438.4785,1628.4264,2988.8102,2279.1499,2098.8083,2718.2809,2772.4742,2293.4391,4813.6201,3972.5322,7045.552,2999.1684,1414.0263,3011.117,4503.5789,479.1769,1167.7994,2175.5459,1402.5559,5049.3301,6362.8378,4179.0734,2668.1526,2012.0582,3537.4473,5507.7473,3286.742,3404.2056,730.6802,1688.8889
CFTR,4957.0732,15099.7475,117.5439,864.8649,12082.5295,4162.2045,4273.1617,11289.8024,7608.0139,142.9608,12826.3113,1283.6538,0,15215.2134,1172.7159,326.4192,11505.5118,1320.3298,170.0649,16380.014,3196.0396,5113.9497,46.2908,19818.1273,1733.3052,12826.6289,1528.9731,1290.3704,5646.6944,2.6599,2055.2306,30.6005,737.618,0,1.363,4035.1494,4.49,18389.7907,4932.342,197.5178,10206.7284,746.0733,2671.3781,28030.6843,11633.2668,24064.9699,1905.0773,6224.8322,7296.394,2426.2369,4225.168,12102.1798,2353.5201,169.0141,6751.1444,1640.4059,9.7374,3188.6061,2747.5862,8957.7064,5628.3857,5026.0681,570.1734,12261.8036,26.0586,5926.2708,1079.8122,1731.2808,11428.6828,3519.3966,1141.5178,5714.1322,24970.5373,1296.5739,513.2471,158.3248,10999.515,2855.8461,0.5227,12719.8364,6533.3122,2812.5049,1562.7409,4528.1643,3775.5611,328.2083,4073.3161,696.5235,18102.6738,11104.3524,1.2937,6062.855,16519.9439,906.6433,1557.2839,2887.9283,5594.8126,15422.8665,6397.34,2459.084,937.365,5625.8438,7531.837,3901.4571,2665.6874,5244.8029,1346.1078,456.6569,4415.3866,2612.5767,2520.1663,48.731,1001.3068,24888.3594,2672.0065,11246.7532,8080.9805,2111.2696,3872.223,1639.3098,1666.4832,6492.7895,184.4792,16289.4821,302.8486,2571.3769,22984.9251,3592.3072,3860.1317,2383.9137,844.5271,92.2289,290.083,7089.27,14616.8185,2978.8856,1291.9097,17011.4695,7059.584,2391.5043,1592.7806,4368.6224,800.7214,2209.7011,16598.6842,3670.6434,3353.2091,25140.7786,206.7713,7504.1169,5953.2995,13287.9653,202.1827,1652.9295,869.5365,341.4403,2320.1154,6342.2939,13105.1502,11563.2369,1829.9376,1311.1513,8803.5998,9214.7368,1.4699,7202.7729,6010.0437,3467.8229,5297.8076,2534.4595,800.6247,3015.8494,3380.8732,9315.9283,1415.9714,1994.3474,429.3224,1301.7308,153.2764
CHD4,4252.6585,4404.7727,5098.5263,4726.9189,5224.4266,3981.024,5257.0618,5897.9534,5514.7605,7028.2946,4567.5623,5382.6923,4893.435,4718.3983,4962.6033,4646.2009,4476.2835,4988.9684,4931.5292,6095.4408,4561.6287,4481.983,5377.092,5104.6218,5707.4514,4514.8159,7411.174,4446.7506,3731.2283,4173.6933,5741.509,6093.5912,5976.7438,5306.7076,8311.7765,5132.2232,5299.1441,5105.6376,5436.8401,4386.3322,4042.3501,5211.6978,3896.225,5524.5658,6361.7751,5568.1949,4895.9382,6054.1946,5280.6464,4386.143,4533.4883,3997.5545,4817.2672,6374.241,5171.5814,5183.1764,4520.8277,3549.7182,4981.8828,4427.1074,5045.5959,6134.475,5115.4793,5253.9345,6913.7087,3183.8387,5053.9812,4970.2793,4720.2572,4239.4181,5663.4313,4126.115,4934.2288,5219.7912,5014.3808,3715.0153,5146.7701,3514.0437,7587.7574,5644.7894,5209.1698,5846.3715,6390.9336,4790.4937,5701.1945,6256.5485,4788.5272,5474.0941,5854.7665,6112.3702,8937.6412,5417.0617,4695.9144,4250.5357,5555.225,5199.3852,4626.9239,5583.6652,3479.6564,3772.554,5274.1109,4916.0752,5642.2516,4944.6012,4522.1563,4442.118,4266.2096,6066.3003,5328.9116,6060.5583,5881.5842,5171.4975,6611.9629,5624.6767,4150.934,6035.0649,6411.027,5262.5392,5694.6956,5161.7448,5040.4623,4762.6782,6629.7452,6134.7486,5806.6042,6318.8507,4760.3044,6647.3146,5001.8636,4154.9544,4910.6482,5789.4753,3915.7187,4953.8785,7530.061,8957.7069,5793.6698,4416.2867,4303.8392,5450.3278,6317.0733,3763.3801,5045.6357,4968.7898,5659.4797,5606.5147,3933.0807,5045.5604,3317.693,4702.6139,6053.8934,4584.0055,4178.6904,3792.1301,4915.7015,4173.1666,5018.4932,3910.0119,5820.5536,4896.7631,5304.1206,5639.4889,4867.5066,5535.4105,9207.8442,5347.2868,6066.179,4143.9845,4446.1328,4697.3919,4796.9964,5298.5092,6108.6112,6899.2932,4802.3659,4658.5509,6261.6822,4831.4894,6402.963
CHD7,509.2683,634.2593,282.4561,562.1622,601.2862,648.1916,739.3248,748.4717,873.2578,434.688,810.834,531.25,268.2799,669.7588,580.1001,628.821,344.8819,818.4195,1205.2827,876.9628,683.1683,305.3104,296.7359,671.0684,632.2908,597.1671,711.8815,472.5926,411.964,517.09,527.6146,456.1201,886.0727,1067.2313,960.4725,629.174,313.1752,831.4446,869.8885,273.0393,501.7065,653.3283,1085.3946,619.822,648.3034,803.081,551.8764,395.9732,967.0185,695.7856,499.0013,892.3706,867.5246,231.0902,712.0266,407.2512,814.467,480.1307,409.6552,829.3894,592.6327,616.2201,976.9326,647.0147,696.6031,220.7709,615.9624,942.8745,703.8192,804.4181,405.6827,791.5099,653.3795,1098.5011,240.2957,141.9816,568.8652,386.4275,989.0225,418.8139,813.9903,895.7142,751.1777,663.3532,982.2943,621.2739,794.4164,386.0941,921.9251,915.5742,742.1302,758.8035,587.2308,962.2704,666.6084,1067.8834,581.0533,678.337,288.7226,341.081,759.2993,579.5564,665.9415,420.6288,443.0082,526.608,1092.8144,1086.0321,541.8285,656.7485,801.6632,554.8223,449.5557,771.273,400.2172,707.3946,732.8576,584.7109,1055.1704,498.5548,539.9009,428.1005,596.4826,735.0702,465.1424,1065.4138,724.583,1174.3832,765.5947,779.7469,569.0633,379.9222,770.2053,809.9682,1288.2984,882.5988,646.2085,698.9247,582.3496,631.5696,794.1903,392.2194,1028.8548,384.6154,556.8182,674.052,407.8675,651.9858,889.4585,830.8013,342.6396,456.7253,738.6559,115.1936,505.4774,880.7246,717.3756,422.3417,778.5408,407.2883,955.9252,479.5788,1149.8147,624.8421,796.1783,596.4946,621.8341,688.2702,448.8429,571.6216,995.8355,641.4066,648.6486,738.3966,647.199,490.7503,554.3224,836.9529,1079.2023
COL11A1,1446.3415,1065.6566,3425.1462,12349.7062,1676.313,2330.9848,7357.4842,1276.8672,2330.1394,2619.3759,110.4901,2201.1218,1316.1494,870.7483,747.8098,5507.6419,75.5906,3746.6318,2481.0009,661.2446,291.5842,1267.1676,0,1353.5414,7917.5824,1321.2465,3224.4281,15922.963,1576.2269,116.5049,13.941,29.4457,3.1036,0,0,6420.0351,3355.1284,950.2808,3377.6952,5500.3961,952.706,1101.3463,7851.2956,3.6821,1302.994,1578.3657,5542.4945,7767.3378,1047.4934,6486.6173,2195.0245,680.5177,4186.9796,1182.0553,586.3504,4398.1302,6.2598,2197.8318,23666.8966,494.8553,2244.8537,1391.021,2815.342,414.689,704.9791,3639.7155,1871.3615,7037.9879,3117.6929,547.4138,5170.3127,8121.4401,4660.312,4084.0471,1390.0185,8.1716,15405.4316,1762.265,2.091,3373.0061,3109.4035,105.6178,9604.2827,3075.2154,9.2269,13671.4779,210.046,3451.9427,1590.7308,6351.3372,30071.5826,7868.989,59.1309,811.7344,9265.0529,1813.0003,1.2652,2428.884,105.8465,831.7976,884.0893,1080.0386,1398.8646,183.2822,5876.0282,1957.4924,1133.5329,154.3997,399.7846,3909.5092,4394.1788,16755.8376,2235.2326,2219.1967,2907.684,2417.1747,8457.9584,15270.9575,9658.8967,7609.0041,1426.5272,633.2921,23013.262,3946.3922,47894.3028,750.9939,1189.7982,6651.0393,10806.6641,204.0744,3278.6082,18147.0728,3471.3849,435.0989,555.5787,1867.1418,4028.4048,736.9176,3245.0815,2436.2651,2551.0889,4989.1582,1494.5897,8824.1058,3139.3541,1936.0886,16658.7992,110.4994,2568.8348,76.5395,570.0508,2615.209,5844.3423,2903.1778,12747.0181,1114.2017,1753.4247,12499.4026,1186.6953,1104.5016,1562.578,1156.8389,4091.0535,8411.7895,24.9878,65.9973,6525.7642,68.9183,749.0865,14408.1081,240.4997,586.9242,5088.5655,2335.443,224.0763,7653.6485,24491.8224,215.6322,313.9601
COL6A3,16469.7561,15583.7542,45815.2047,48220.9166,27483.3869,38159.3863,37474.3333,26408.7889,18814.4599,25701.3788,4439.3809,52774.0385,52240.9258,34424.8609,27999.3742,38899.5633,5664.5669,29362.5578,17109.3605,11275.1671,14299.505,11437.4979,3517.5074,12633.8535,51367.7092,15709.915,40005.6435,67840.4938,15998.8384,336.7469,5618.2381,6142.0323,1567.8262,645.8471,570.6497,34961.775,10071.5589,46973.3538,38331.5985,36588.8566,16485.1292,45597.9806,49146.6431,3388.7696,70722.5549,49780.643,35264.3488,56757.2707,13888.7423,27433.3184,32566.5517,26307.9019,38573.0507,19041.2102,9443.196,46370.5393,1541.9927,20694.0805,117526.8966,6814.5851,19457.2048,23181.7524,12299.8768,14169.373,13888.3201,17730.0025,11126.7606,58939.7502,33293.0631,25038.2543,24840.0824,27952.1762,22202.773,26067.4518,9780.037,493.3606,82483.5112,11045.6019,9963.931,41474.0286,31222.3719,44406.8009,71326.3383,38156.395,16584.788,139760.9037,21647.1637,40189.7751,61993.2264,45413.7389,103070.2889,34879.5911,41658.7231,31650.5245,48515.5991,30962.8562,17405.9782,27084.7921,25472.9842,14925.0447,29960.1632,23130.6654,20190.2611,40449.7699,63329.5711,32026.0112,7183.8323,3491.0043,6795.7662,32243.5583,47610.395,59246.7005,35369.3152,28818.9244,39065.9788,23831.1688,42113.5588,61016.6988,38326.3061,37189.4543,48195.9274,11774.6189,108433.772,39197.5984,172869.5615,45501.6263,21276.3914,28814.8676,36953.1189,2949.9409,64625.1951,89314.7357,37273.9187,9525.9204,8864.0295,18910.6656,13873.7002,13726.8817,30721.7538,15642.6614,51837.0876,33239.1582,51091.9748,83199.902,34436.6029,13748.6153,93303.9337,13830.1219,34072.4127,6964.1656,9013.7056,21192.053,36792.0735,20561.0725,31021.3034,22378.1691,12447.0079,53925.3286,19434.3348,45271.7042,9716.0083,15713.6445,23542.6151,53429.8947,1675.1592,2543.6665,37726.6376,2794.1579,31313.0329,79441.8919,27171.265,25037.6424,38226.6112,45237.8692,36980.9297,44484.5838,112312.5,2632.5653,9924.7863
CPA1,4196.0976,2013.468,143.8596,2.8202,234573.4191,6.889,1195.0054,6249.3134,68252.6132,0.7257,30079.1058,82241.1859,8.4166,44700.6803,3.1289,10.917,4653696.063,22.5216,46.8026,18923.4492,40.099,22563.8637,10.6825,517.407,1973.3728,651768.272,38098.962,123.4568,371.3097,1.064,384.4509,4.6189,22295.0989,1.0328,3.1804,53504.833,10.6637,273052.3737,4112.2677,10.0343,12364.2126,20953.2536,4.7114,5477789.506,223141.9827,126797.7227,5541.9426,522194.6309,112601.1434,90.6427,12589.7948,56563.3515,669.19,109.5462,208837.2867,5781.7809,0,278.2066,13213.7931,10.1374,2452.8711,14146.9949,5.9208,3687.7342,3.7227,8683.6538,0.939,22.6554,7744.3492,4839.9784,15.5732,119.828,3612.9405,119.9143,29.5749,0,115.4219,674.7352,0.5227,173578.3231,14675.9883,561.9368,102083.5203,421.4712,3.99,4.0791,55247.8535,1208.589,12334.7594,1928029.366,20.2674,8661.8705,668773.7989,562.335,800.1398,59.5581,15.1827,165309.081,159351.6209,31.9076,18.7185,7731.919,619680.4256,18419.4785,9.4007,3946.2355,513.7725,1.3085,52.6937,109.816,27.4428,43.1472,54.3649,61899.2512,10003.8012,84737.8744,260788.7062,927.7503,684.1091,104.4057,3.8525,87093.5311,2.5622,301371.0732,12.7436,64.691,1136914.621,17730.7518,595.1182,14969.5158,177.9242,0,1.7475,18744.4288,610225.5998,272.3106,1528.278,2590880.301,225491.8494,742.2419,530.6335,21.6837,0.9017,1616.8545,166366.6268,2254.7934,748.6542,61323.2403,20.9335,6.0304,282397.4619,1859271.067,2.8719,60.576,1.6492,4.7865,1.442,1.1947,40.7725,48879.9571,27.8586,457.8944,6586.0244,104067.7895,0,393.4648,101.7467,94029.6668,195.4933,1330.4054,27.5898,12979.6929,1733.4719,46106.0127,4.7676,101.2333,0,7.0555,1.1396
CSF1,645.8537,1508.8384,736.2573,397.6498,1349.4105,501.0177,500.6937,1155.6658,956.8815,1387.881,745.0559,306.0897,2175.697,1458.8745,812.8911,612.4454,250.3937,270.2594,279.4254,722.4619,450,422.3892,305.638,197.479,440.8284,816.4306,987.6046,780.2469,545.5425,485.7029,668.0974,845.843,167.5934,148.0353,85.4157,483.304,375.4736,1136.4982,1069.145,517.5601,962.4573,331.3388,514.7232,479.9018,1560.6121,2052.5787,426.6004,918.3445,903.2542,692.6955,949.3372,1298.3651,383.8002,377.6734,651.2692,668.5669,66.0755,603.9775,797.2414,185.4769,747.0206,863.1427,216.7014,1383.962,310.3769,196.7414,324.8826,695.3133,1516.7576,560.3448,776.3256,697.4745,1299.249,222.6981,145.4097,61.287,967.0223,286.1465,115.0026,851.1247,578.3094,634.0202,484.7966,1594.4334,484.2893,876.6865,497.9878,958.2822,1479.8574,943.3665,789.1332,726.2401,771.2502,777.1981,878.7905,1260.967,472.2442,1713.3479,848.4345,1319.2133,992.5606,725.1688,616.674,824.0031,946.5335,586.4498,256.2874,348.4898,675.8537,489.8773,1780.0416,1228.4264,774.9608,904.0163,614.7163,1000,682.2836,644.7932,668.6639,725.2343,1112.273,705.3976,953.6547,1407.0977,821.5892,1364.6549,1187.7397,521.9193,1019.7598,534.553,664.6424,581.8389,854.0848,1068.7148,740.2348,430.7376,418.9703,737.6344,522.2035,1374.7953,747.1109,936.8622,946.7989,886.8202,1504.7847,572.2199,1253.0021,1218.6394,227.2776,456.4537,351.269,772.7792,546.8122,290.4667,408.5873,745.6376,281.9034,641.5771,915.4506,934.6195,504.7817,378.721,900.4764,971.7895,98.4811,481.6291,408.2969,292.5605,864.799,1268.9189,1243.1026,634.4725,625.7796,913.5021,703.2181,1081.1922,643.1075,194.4659,923.0769
