gene_id,TCGA-2J-AAB1,TCGA-2J-AAB4,TCGA-2J-AAB6,TCGA-2J-AAB8,TCGA-2J-AAB9,TCGA-2J-AABA,TCGA-2J-AABE,TCGA-2J-AABF,TCGA-2J-AABH,TCGA-2J-AABI,TCGA-2J-AABK,TCGA-2J-AABO,TCGA-2J-AABP,TCGA-2J-AABR,TCGA-2J-AABT,TCGA-2J-AABU,TCGA-2J-AABV,TCGA-2L-AAQA,TCGA-2L-AAQE,TCGA-2L-AAQI,TCGA-2L-AAQJ,TCGA-2L-AAQL,TCGA-2L-AAQM,TCGA-3A-A9I5,TCGA-3A-A9I7,TCGA-3A-A9I9,TCGA-3A-A9IB,TCGA-3A-A9IC,TCGA-3A-A9IH,TCGA-3A-A9IJ,TCGA-3A-A9IL,TCGA-3A-A9IN,TCGA-3A-A9IO,TCGA-3A-A9IR,TCGA-3A-A9IS,TCGA-3A-A9IU,TCGA-3A-A9IV,TCGA-3A-A9IX,TCGA-3A-A9IZ,TCGA-3A-A9J0,TCGA-3E-AAAY,TCGA-3E-AAAZ,TCGA-F2-6879,TCGA-F2-6880,TCGA-F2-7273,TCGA-F2-7276,TCGA-F2-A44G,TCGA-F2-A44H,TCGA-F2-A7TX,TCGA-F2-A8YN,TCGA-FB-A4P5,TCGA-FB-A4P6,TCGA-FB-A545,TCGA-FB-A5VM,TCGA-FB-A78T,TCGA-FB-A7DR,TCGA-FB-AAPP,TCGA-FB-AAPQ,TCGA-FB-AAPS,TCGA-FB-AAPU,TCGA-FB-AAPY,TCGA-FB-AAPZ,TCGA-FB-AAQ0,TCGA-FB-AAQ1,TCGA-FB-AAQ2,TCGA-FB-AAQ3,TCGA-FB-AAQ6,TCGA-H6-8124,TCGA-H6-A45N,TCGA-H8-A6C1,TCGA-HV-A5A3,TCGA-HV-A5A4,TCGA-HV-A5A5,TCGA-HV-A5A6,TCGA-HV-A7OL,TCGA-HV-A7OP,TCGA-HV-AA8V,TCGA-HV-AA8X,TCGA-HZ-7289,TCGA-HZ-7918,TCGA-HZ-7919,TCGA-HZ-7920,TCGA-HZ-7922,TCGA-HZ-7923,TCGA-HZ-7924,TCGA-HZ-7925,TCGA-HZ-7926,TCGA-HZ-8001,TCGA-HZ-8002,TCGA-HZ-8003,TCGA-HZ-8005,TCGA-HZ-8315,TCGA-HZ-8317,TCGA-HZ-8519,TCGA-HZ-8636,TCGA-HZ-8637,TCGA-HZ-8638,TCGA-HZ-A49G,TCGA-HZ-A49H,TCGA-HZ-A49I,TCGA-HZ-A4BH,TCGA-HZ-A4BK,TCGA-HZ-A77O,TCGA-HZ-A77P,TCGA-HZ-A77Q,TCGA-HZ-A8P0,TCGA-HZ-A8P1,TCGA-HZ-A9TJ,TCGA-HZ-A9TJ,TCGA-IB-7644,TCGA-IB-7645,TCGA-IB-7646,TCGA-IB-7647,TCGA-IB-7649,TCGA-IB-7651,TCGA-IB-7652,TCGA-IB-7654,TCGA-IB-7885,TCGA-IB-7886,TCGA-IB-7887,TCGA-IB-7888,TCGA-IB-7889,TCGA-IB-7890,TCGA-IB-7891,TCGA-IB-7893,TCGA-IB-7897,TCGA-IB-8126,TCGA-IB-8127,TCGA-IB-A5SO,TCGA-IB-A5SP,TCGA-IB-A5SQ,TCGA-IB-A5SS,TCGA-IB-A5ST,TCGA-IB-A6UF,TCGA-IB-A6UG,TCGA-IB-A7LX,TCGA-IB-A7M4,TCGA-IB-AAUM,TCGA-IB-AAUN,TCGA-IB-AAUO,TCGA-IB-AAUP,TCGA-IB-AAUQ,TCGA-IB-AAUR,TCGA-IB-AAUS,TCGA-IB-AAUT,TCGA-IB-AAUU,TCGA-IB-AAUV,TCGA-IB-AAUW,TCGA-L1-A7W4,TCGA-LB-A7SX,TCGA-LB-A8F3,TCGA-LB-A9Q5,TCGA-M8-A5N4,TCGA-OE-A75W,TCGA-PZ-A5RE,TCGA-Q3-A5QY,TCGA-Q3-AA2A,TCGA-RB-A7B8,TCGA-RB-AA9M,TCGA-RL-AAAS,TCGA-S4-A8RM,TCGA-S4-A8RO,TCGA-S4-A8RP,TCGA-US-A774,TCGA-US-A776,TCGA-US-A779,TCGA-US-A77E,TCGA-US-A77G,TCGA-US-A77J,TCGA-XD-AAUG,TCGA-XD-AAUH,TCGA-XD-AAUI,TCGA-XD-AAUL,TCGA-XN-A8T3,TCGA-XN-A8T5,TCGA-YB-A89D,TCGA-YH-A8SY,TCGA-YY-A8LH,TCGA-Z5-AAPL
CLIP1,1455.122,1181.3973,1821.0526,1227.7321,1318.328,1457.9615,1344.8435,1656.4189,1128.4843,810.9579,1371.0232,1432.6923,1015.2551,1600.4947,3293.4919,1958.5153,604.7244,1150.2111,1020.8526,1363.7865,1785.1485,727.6996,885.4599,456.7827,2006.3398,1481.0198,2200.5442,1173.3333,1560.7395,718.1806,1752.2812,1439.3764,1674.3825,1361.5805,2731.94,2188.0492,2507.0857,1884.2266,1950.1859,1250.066,1374.9391,2100.5984,1638.6926,1663.0868,2096.8729,2329.2029,1591.0596,1363.5347,3523.7467,1273.6328,1417.1055,1540.8719,1834.9735,1181.5336,1156.4711,2356.4018,1256.8249,1433.2125,1515.8621,1434.2543,930.1192,1590.1521,1068.705,1064.7015,1343.8809,984.4578,1139.9061,1098.9905,1475.4482,1365.8405,1709.1621,1414.8307,1381.2825,1512.3126,695.6254,263.5342,1599.903,826.8857,955.0444,1893.2515,2037.1544,2304.1605,1819.2719,1771.7031,1852.8678,2197.3643,2339.9062,1310.8384,2020.6774,2317.2522,2679.6033,2189.7009,2134.8286,2061.3678,2701.7391,1783.8617,2019.9272,1575.4923,1100.0277,1151.9736,2004.3197,1445.0338,1058.9743,3129.6012,2347.2385,1211.4644,1427.5449,1056.1646,1623.8142,1795.092,2138.0457,3284.264,2389.4407,1753.5739,2110.2362,1677.445,2083.1523,1769.5729,1952.8752,1068.5819,1613.0985,1166.4607,2267.5563,1690.1469,2262.3688,2538.1279,1871.1532,1728.4206,1421.1546,1381.8171,1508.1892,1663.915,1593.709,2064.6722,1503.0148,1742.6963,1724.5752,1526.1649,1161.8887,1465.3006,1688.6994,1682.398,1364.743,1513.9637,1361.8421,1301.6617,1836.853,1638.6158,3458.2933,842.3982,534.5178,1489.8379,1642.1597,563.5551,1199.375,1255.1389,1724.5854,1097.3716,1797.8541,1139.8714,1802.079,1531.0213,1473.2663,1273.6842,886.8202,883.1546,1480.3493,1452.7613,908.039,1566.2162,1542.9464,1421.9911,1900.2079,1714.135,1564.9583,1513.8746,1286.7991,1163.2676,1787.4644
CLOCK,201.9512,283.2492,407.6023,268.8602,136.12,415.2184,247.2638,362.541,311.8467,161.103,188.736,233.1731,285.6391,249.227,261.577,258.7336,22.0472,390.5087,267.3772,417.8327,266.8317,36.8701,60.5341,39.6158,236.2637,163.1728,295.0721,283.9506,228.0515,23.4074,275.6036,166.2818,226.5615,298.8248,874.1481,378.7346,578.6446,291.9857,376.9517,302.6142,148.7079,246.4473,514.4287,266.3394,582.0359,489.2833,325.6071,218.1208,306.0686,284.8034,180.8607,369.2098,182.4375,88.1586,196.8373,295.5193,231.6119,244.1038,151.7241,397.6113,159.2633,217.2339,159.2696,114.4142,331.7822,92.3633,189.6714,356.3069,246.2977,244.6121,246.8357,206.878,211.4385,115.0964,80.7147,53.1154,304.0737,222.6064,399.3727,487.5256,535.5304,456.6325,574.7323,354.5394,616.7082,386.5704,468.2843,125.5624,621.7469,618.2486,299.2669,620.9769,388.4287,457.1444,672.5509,520.6532,479.8355,326.5864,90.3297,161.7384,720.4224,207.3288,192.0879,271.8558,280.2585,311.1775,388.024,163.2359,240.3228,480.9816,606.6528,382.7411,608.207,443.1586,405.6476,549.6952,525.5973,305.446,494.2462,210.5632,403.4122,94.3552,750.7277,605.1249,699.7751,735.0922,371.8977,577.867,221.2321,158.3861,263.7003,351.4565,353.8663,301.1482,141.176,377.0102,215.5719,254.4803,301.2929,85.0947,280.7166,185.5867,232.642,226.3596,209.3301,291.4359,226.501,263.0751,277.6888,285.2835,45.1777,342.544,192.9925,32.2741,142.2428,95.7309,91.5645,204.3011,274.2489,79.314,348.8565,342.4122,332.9804,330.5263,169.5247,97.2326,250.655,244.6372,53.5932,336.4865,195.7314,179.792,389.605,247.3629,175.2086,287.2559,249.4159,156.5428,168.0912
CLPTM1,2583.4146,1873.3165,3715.7895,2007.9906,2927.1168,2792.5474,2720.518,3473.3765,3454.2683,2528.6647,2283.7489,2211.5385,3823.2509,2546.073,2431.164,2851.5284,2948.0315,2271.4659,3444.393,3145.4058,3506.9307,2825.4152,11372.1068,3498.7995,2852.9163,3037.3938,2494.81,3453.8272,3553.5766,4968.7458,5094.3768,5310.0462,5272.9859,2977.5752,4939.1186,4690.246,3002.6659,2431.853,3008.1784,2846.0523,2504.1443,2574.7943,3495.2886,3699.2943,2444.9767,2212.3242,2191.5011,3008.9485,3099.3843,2822.2837,2481.9321,2716.6213,3343.679,3685.446,2625.052,2225.0599,2681.2728,1601.0339,2196.5517,2389.798,3653.3044,2196.2346,1870.9739,2752.9353,3011.168,1729.3717,2557.7465,4188.7685,2740.4521,2846.9828,4085.6372,2987.1037,2764.2981,3882.227,4556.9932,3419.8161,3189.1368,2974.7136,5387.3497,3084.6626,2037.5505,2126.4593,2582.8694,1787.939,2413.217,2129.589,2379.915,2785.6851,1655.9715,2332.9837,1819.3187,1890.9504,2068.5612,2293.3673,2231.2331,3675.3122,2166.3767,3059.628,1847.049,2079.4939,5708.1833,3414.1755,4243.6471,2327.8374,2353.7015,2176.9124,2767.0659,3230.3516,4085.0507,2641.1043,2222.0374,1602.0305,2454.5217,1959.8366,2533.2609,2957.5934,2532.7335,2122.0106,2174.7586,2797.5826,1752.8894,2027.6061,2103.5748,2622.4938,1708.021,1727.5027,1877.3286,2569.4489,2839.9845,3369.7655,3261.4529,2424.898,2907.3831,3692.3181,3803.7009,2535.2902,2513.822,2695.3405,3178.19,3404.7702,2331.5316,2496.1735,2434.1749,2634.0029,2485.0478,3820.6221,1986.3354,2483.2875,1608.886,4187.4058,3886.2944,3160.5389,2471.5681,2552.1351,4254.9156,2862.3549,2646.7195,2356.6308,3840.7725,2802.2508,2083.9917,2356.5424,2583.3774,2969.6842,3563.9392,3813.2327,2886.0262,2979.005,2961.0231,2147.2973,3240.4997,1801.8821,8890.6445,3271.6245,2367.1037,2895.1696,3334.6963,4079.3738,2015.3846
CLSPN,48.2927,45.8754,130.9942,29.1422,26.7953,35.6975,22.8149,107.7346,24.8258,32.2932,28.3749,28.8462,257.233,71.1194,26.9086,81.8777,6.2992,31.3694,33.3642,53.9296,32.1782,2.5874,0.5935,3.0012,38.8842,15.864,87.0704,66.1728,64.6598,2.6599,4.8257,3.4642,2.5863,1.3771,12.7215,30.3163,14.0311,42.4706,133.829,86.084,45.8313,48.9903,91.5783,1.2274,36.9927,43.2016,46.9095,32.4385,153.4741,44.2913,29.7803,13.624,46.9341,58.4246,36.6209,37.852,65.3799,14.359,26.2069,131.4107,18.9599,34.7574,13.0258,61.4539,73.9879,4.5055,15.0235,88.9737,28.0592,46.875,20.2452,58.5707,24.2634,29.9786,15.4036,0,29.5829,79.1009,116.5708,88.7526,117.2463,50.7718,79.6574,59.9735,170.3242,105.7421,40.0088,23.3129,67.3797,108.0231,47.003,43.9228,113.1643,20.3,101.0225,196.2856,154.0408,26.8053,20.5043,18.1543,72.9542,60.27,76.3923,44.4785,53.4665,41.2244,46.1078,28.0651,25.2971,103.3742,46.9854,94.9239,128.5938,28.5909,82.8129,46.9123,27.614,141.6464,67.4315,71.8227,57.7876,17.3053,64.5677,46.746,170.1649,64.3296,15.7816,42.7378,33.3204,35.0277,104.8919,70.9745,68.5889,29.8739,28.4499,52.809,64.9252,10.0358,66.8915,55.0902,107.7987,51.0204,34.2651,44.586,17.3445,34.9382,16.5631,34.2116,152.5152,79.3227,7.6142,45.6725,30.4423,10.427,39.1683,42.5471,19.4665,38.2318,36.4807,14.4695,23.7006,81.1905,50.8205,61.4737,106.8104,15.6177,31.0044,49.749,38.3678,10.8108,6.7673,52.5012,37.8378,104.9578,16.0906,27.2354,58.4112,11.9061,107.6923
CLTB,13471.2195,6729.3771,8157.8947,2637.8378,4826.3666,2778.7694,3661.4768,3583.9461,10102.3519,1724.238,4472.9149,5071.3141,1477.1173,1995.671,3289.1114,6443.2314,7212.5984,6674.442,4870.7136,5670.8644,10330.198,9609.5164,2335.905,5052.2209,4910.8199,9198.3003,5734.5561,7259.2593,7738.6507,5647.5595,2437.0006,2768.4758,1988.8788,2713.8658,2312.5852,3901.1424,1181.4228,2362.8382,4141.2639,3888.038,3972.2087,4320.4936,6224.0872,1600.4909,1445.9082,1783.6571,5207.5055,2069.3512,3047.9332,5734.18,4716.9058,1882.1526,3120.3634,4120.5008,8975.8635,2904.5719,3519.3879,2975.0153,3099.3103,6326.8635,6631.636,2683.5626,6892.9992,4459.1556,9596.5565,8157.2579,3314.554,2025.8003,4215.9002,3919.181,4855.7335,5016.6577,2557.4812,5218.4154,11237.8312,3628.192,3436.4694,3924.7893,3844.7465,1298.9775,4089.7568,1389.3285,1645.3961,1257.1239,1827.182,3268.5912,2298.0789,2304.2945,1077.0053,999.4756,3138.853,3828.4741,2547.2155,1470.8238,3616.1846,1137.6881,1739.0479,3061.2691,4734.2754,12344.9319,10114.7108,5457.5699,15178.2625,2574.7699,3846.0635,5550.6611,4938.3234,7082.7176,5873.2963,4482.8221,2012.474,911.6751,1281.495,3842.0694,1867.2278,4746.6207,10974.2476,5529.5796,2065.5121,2711.0449,2626.3071,5783.2715,4556.1227,1521.1751,4088.8306,1256.957,1464.9476,6851.5185,3966.2921,5103.3825,4495.1586,7514.1854,2759.7204,12112.9041,3107.483,4338.1428,4801.9275,2060.9319,3687.4649,9589.1354,2210.093,9373.7245,2255.6357,2987.2611,1870.8134,11455.4751,1961.9048,2372.0016,1417.0672,2005.7984,3283.2487,4316.9673,13650.7754,9003.9722,6519.2564,5126.9233,5175.1983,5464.7551,3899.5708,3093.2476,3676.0915,7356.0633,4344.6268,3427.7895,4368.9368,8384.1748,7326.2009,9161.5701,2706.4555,2443.9189,4527.8501,3388.8063,11283.5759,2617.0886,2368.2956,3964.5427,6030.3738,9389.9239,2019.943
CMAS,650.7317,550.0842,1059.6491,981.4336,923.9014,808.5173,709.1105,1252.0599,921.1672,1522.8592,978.9338,806.891,475.0132,729.7464,703.3792,455.2402,894.4882,1104.3636,688.6006,1022.7184,634.6535,1166.9068,1795.2522,823.5294,943.3643,630.0283,846.1151,448.8889,631.1103,1760.3405,1194.1035,1034.0647,1755.5929,1048.2965,1376.1926,1248.2425,1229.1287,684.4308,703.3457,495.9071,840.5656,767.3897,523.2627,673.8263,657.6181,702.9471,971.3024,788.5906,922.1636,560.3366,647.9027,642.3706,844.8145,1140.8451,748.6475,955.8773,1319.4227,673.9778,640,1121.1213,874.3229,829.1093,1223.238,1300.5246,1220.1024,1021.2529,938.9671,1037.6151,670.304,1036.6379,1331.5113,905.4272,861.9295,1282.6552,918.053,163.4321,500.9699,1016.6415,930.9984,776.2781,636.9326,949.3066,1296.788,706.7594,1048.3791,580.4832,905.6528,746.8303,727.6292,852.6481,811.1255,706.9292,1134.7012,925.8887,923.1845,768.4918,937.2133,639.4967,865.6137,606.7941,601.8719,662.4879,1036.278,831.6718,474.7356,830.4715,1204.1916,1282.4037,1430.5964,751.5337,701.4553,1226.3959,1175.1176,844.1116,858.8108,733.3687,583.6177,1013.6779,2178.5257,1323.9905,891.5795,819.9423,782.4991,774.9544,563.7181,817.1305,789.768,972.3499,636.1875,703.0921,778.357,633.8362,525.1201,509.7837,694.0707,1728.0016,967.2838,860.9319,857.7853,939.9763,684.6316,863.5204,534.716,649.6815,698.5646,800.1704,697.7226,794.7306,1048.3819,520.0046,741.6244,751.7698,732.9121,640.0199,679.0548,658.4161,1138.4283,757.4671,868.2403,849.4105,758.42,956.1319,698.253,696.8421,2119.0593,830.7598,677.7293,1131.4468,627.8928,645.2703,769.9115,949.9752,1019.1268,819.0928,828.9631,719.9383,1838.2009,937.0521,736.1823
CNP,2303.4878,2467.9167,3343.6023,2455.671,2875.6806,2337.4605,2770.7908,2638.1572,2072.0906,2565.4209,2631.7842,3138.8462,2405.8285,2600.6308,2238.1101,2223.5262,2949.3071,2985.6948,1726.9323,2368.7811,1644.3317,2379.7072,2940.1068,4430.9424,2317.3795,2079.2238,2172.7744,2669.1062,2574.0238,4291.6026,3860.4449,2771.6397,3032.0445,2470.3546,2785.2612,3127.3067,3346.9566,2419.0873,2784.6171,2360.9982,2963.1741,1798.6051,1588.242,2248.6161,2514.0413,2313.6638,1875.1987,2414.0604,2734.7845,1412.6817,2726.0142,2304.1485,2070.2725,4204.481,2038.6059,2638.1074,2580.3095,1283.0438,2858.7034,1630.5068,3045.2817,1985.1774,1980.4554,2389.1981,1869.7766,2725.9644,2089.108,1741.1214,2563.3048,2100.722,1869.9012,2427.0124,2695.7597,2546.9433,3478.5644,4369.6016,2985.9893,1498.9496,1458.0293,2519.2597,2349.6475,2250.9567,2259.7987,2085.7256,1634.3416,2343.5111,1858.6766,3290.8793,2302.0357,2383.1515,1469.8706,2064.131,1911.2731,2086.6215,1604.5513,2425.5011,1680.7813,2616.2637,2401.8731,2804.3845,2062.371,2246.649,2161.4479,2688.4663,2512.2503,1907.551,1947.9701,1882.6191,1947.3602,2498.4877,2146.079,2778.7766,2143.633,2458.6794,2327.7274,1786.4829,1830.5182,2515.8681,1902.8742,1979.1119,2035.1734,2732.0808,1888.9435,3046.4201,2566.473,2225.6812,2313.5674,2292.5908,2886.7803,1736.7694,2479.2679,2723.8637,2653.9406,2138.3499,2262.5311,2327.8565,2188.912,2099.7634,2447.1894,2770.4756,2264.9956,2561.0332,2397.4932,2617.5453,2765.8074,2713.0635,2514.6791,2233.4369,1630.6825,3218.286,7983.4822,2400.6851,2301.2062,2880.5809,2402.708,2254.8198,1895.8111,2241.8519,2734.4721,3139.2337,1596.815,2001.18,2231.4134,2611.1411,1611.0387,2384.0488,2124.2664,1743.8247,2725.1644,2498.0541,2502.6861,2478.0684,2547.0811,3225.5063,2477.8367,2387.3792,3243.271,2535.4029,2317.9943
COBL,1271.2195,816.9192,91.8129,894.0071,991.4255,597.4636,521.6587,949.4108,885.8885,76.1974,870.5933,1044.0705,15.2551,763.1416,1428.035,146.2882,584.252,759.3002,509.7312,861.4156,893.0693,979.322,1069.4362,709.4838,1269.6534,724.6459,509.1202,429.1358,873.8747,1659.7952,315.2819,1075.6351,2400.1035,1443.1721,2574.2844,496.9244,480.4265,822.0521,688.4758,1893.8474,756.2165,1274.1212,667.2556,1319.4231,830.8716,1016.075,636.3135,241.6107,472.7353,309.5242,540.4031,1185.9673,850.8706,134.0636,477.7362,1150.61,1834.8113,452.31,219.3103,663.4365,458.2882,614.7719,657.2092,639.0207,845.5095,339.4164,565.2582,454.7547,775.5261,895.4741,256.1797,499.7313,767.7643,587.2591,296.9809,176.7109,432.1048,682.9479,2697.8568,757.8732,733.9777,860.6127,489.5075,454.2744,1434.414,635.3938,1884.9581,385.2761,733.3333,912.9523,835.705,585.3843,729.9605,498.7988,880.8879,403.4582,856.5554,735.7768,306.4561,716.8202,779.9376,574.7348,730.1553,1019.9387,259.1069,781.9331,786.2275,797.2783,594.9188,1014.7239,1038.6694,1304.5685,1254.0512,709.3261,1099.9185,1405.2478,1596.6491,1190.2324,1022.0198,593.1506,548.1563,1540.9971,486.82,863.729,348.5757,947.5967,675.8658,677.8476,706.3154,1210.7398,815.6083,706.7084,645.2599,414.8618,920.5965,342.1103,463.0992,853.0466,616.0764,701.908,382.7953,883.2908,137.5113,214.6007,568.1818,884.1074,234.7826,1027.9198,644.6652,1088.2523,666.4975,759.0774,527.8576,522.8401,830.3682,130.3004,475.1262,558.5424,969.5279,558.9496,1303.9501,683.8159,652.7263,799.5789,1452.2293,1596.0261,858.952,1456.869,453.106,609.4595,827.6939,511.6394,947.1933,546.9409,939.8093,545.7348,308.9953,1272.1861,168.661
COL11A1,1446.3415,1065.6566,3425.1462,12349.7062,1676.313,2330.9848,7357.4842,1276.8672,2330.1394,2619.3759,110.4901,2201.1218,1316.1494,870.7483,747.8098,5507.6419,75.5906,3746.6318,2481.0009,661.2446,291.5842,1267.1676,0,1353.5414,7917.5824,1321.2465,3224.4281,15922.963,1576.2269,116.5049,13.941,29.4457,3.1036,0,0,6420.0351,3355.1284,950.2808,3377.6952,5500.3961,952.706,1101.3463,7851.2956,3.6821,1302.994,1578.3657,5542.4945,7767.3378,1047.4934,6486.6173,2195.0245,680.5177,4186.9796,1182.0553,586.3504,4398.1302,6.2598,2197.8318,23666.8966,494.8553,2244.8537,1391.021,2815.342,414.689,704.9791,3639.7155,1871.3615,7037.9879,3117.6929,547.4138,5170.3127,8121.4401,4660.312,4084.0471,1390.0185,8.1716,15405.4316,1762.265,2.091,3373.0061,3109.4035,105.6178,9604.2827,3075.2154,9.2269,13671.4779,210.046,3451.9427,1590.7308,6351.3372,30071.5826,7868.989,59.1309,811.7344,9265.0529,1813.0003,1.2652,2428.884,105.8465,831.7976,884.0893,1080.0386,1398.8646,183.2822,5876.0282,1957.4924,1133.5329,399.7846,154.3997,3909.5092,4394.1788,16755.8376,2235.2326,2219.1967,2907.684,2417.1747,8457.9584,15270.9575,9658.8967,7609.0041,1426.5272,633.2921,23013.262,3946.3922,47894.3028,750.9939,1189.7982,6651.0393,10806.6641,204.0744,3278.6082,18147.0728,3471.3849,435.0989,555.5787,1867.1418,4028.4048,736.9176,3245.0815,2436.2651,2551.0889,4989.1582,1494.5897,8824.1058,3139.3541,1936.0886,16658.7992,110.4994,2568.8348,76.5395,570.0508,2615.209,5844.3423,2903.1778,12747.0181,1114.2017,1753.4247,12499.4026,1186.6953,1104.5016,1562.578,1156.8389,4091.0535,8411.7895,24.9878,65.9973,6525.7642,68.9183,749.0865,14408.1081,240.4997,586.9242,5088.5655,2335.443,224.0763,7653.6485,24491.8224,215.6322,313.9601
COL11A2,528.2927,9.6801,14.6199,62.0447,10.7181,16.9093,42.5466,242.4028,3.0488,34.1074,109.2003,11.2179,7.8906,9.2764,68.836,2.1834,22.0472,23.326,5.5607,7.7736,110.8911,43.3386,8.3086,26.4106,23.246,13.0312,16.9304,9.8765,3.8718,27.6633,27.8821,93.5335,16.0352,5.5083,2.2717,100.1757,5.0512,12.6595,8.9219,13.2031,450.5119,21.6904,2.3557,11.0463,5.0566,5.3583,20.9713,985.4586,5.277,7.2102,23.2431,13.624,33.3081,26.0824,179.3591,9.577,0.6955,534.8745,49.6552,34.9177,47.1289,14.4823,891.673,52.9603,15.356,15.0184,99.5305,17.7124,27.2798,117.4569,17.1306,14.5083,15.0202,438.4368,8.0099,364.6578,29.5829,6.4837,1.0455,0.818,13.0714,11.596,4.2827,31.8091,13.4663,12.2372,9.0929,15.1329,16.0428,7.8658,14.2303,82.5445,16.8217,13.7091,8.0398,16.3305,13.9174,34.4639,842.3386,185.394,33.5973,7.7146,18.2677,31.8252,18.8014,50.5331,11.976,28.0651,12.2124,17.7914,4.5738,2.0305,3.3978,15.6569,5.1588,6.8911,2.4822,11.7479,5.6507,5.6057,2.2014,7.0045,5.6369,32.5935,2.2489,17.7087,18.5263,4.1443,541.6505,1.5229,6.3719,3.0363,196.1555,17.828,11.8094,14.6947,281.0043,144.086,114.6712,38.3664,12.3198,22.3214,72.1371,11.269,12.5598,6.3911,19.8758,55.0531,34.6043,33.399,15147.2081,9.1345,13.2108,16.8818,9.0706,12.7641,29.5602,183.9904,4.721,10.1822,5.8212,13.1115,20.1165,11.3684,7.8393,15.1139,17.0306,5.477,10.3532,328.3784,16.1374,71.8177,18.711,13.7131,24.4338,10.7914,53.1542,183.4417,19.943
COL6A3,16469.7561,15583.7542,45815.2047,48220.9166,27483.3869,38159.3863,37474.3333,26408.7889,18814.4599,25701.3788,4439.3809,52774.0385,52240.9258,34424.8609,27999.3742,38899.5633,5664.5669,29362.5578,17109.3605,11275.1671,14299.505,11437.4979,3517.5074,12633.8535,51367.7092,15709.915,40005.6435,67840.4938,15998.8384,336.7469,5618.2381,6142.0323,1567.8262,645.8471,570.6497,34961.775,10071.5589,46973.3538,38331.5985,36588.8566,16485.1292,45597.9806,49146.6431,3388.7696,70722.5549,49780.643,35264.3488,56757.2707,13888.7423,27433.3184,32566.5517,26307.9019,38573.0507,19041.2102,9443.196,46370.5393,1541.9927,20694.0805,117526.8966,6814.5851,19457.2048,23181.7524,12299.8768,14169.373,13888.3201,17730.0025,11126.7606,58939.7502,33293.0631,25038.2543,24840.0824,27952.1762,22202.773,26067.4518,9780.037,493.3606,82483.5112,11045.6019,9963.931,41474.0286,31222.3719,44406.8009,71326.3383,38156.395,16584.788,139760.9037,21647.1637,40189.7751,61993.2264,45413.7389,103070.2889,34879.5911,41658.7231,31650.5245,48515.5991,30962.8562,17405.9782,27084.7921,25472.9842,14925.0447,29960.1632,23130.6654,20190.2611,40449.7699,63329.5711,32026.0112,7183.8323,6795.7662,3491.0043,32243.5583,47610.395,59246.7005,35369.3152,28818.9244,39065.9788,23831.1688,42113.5588,61016.6988,38326.3061,37189.4543,48195.9274,11774.6189,108433.772,39197.5984,172869.5615,45501.6263,21276.3914,28814.8676,36953.1189,2949.9409,64625.1951,89314.7357,37273.9187,9525.9204,8864.0295,18910.6656,13873.7002,13726.8817,30721.7538,15642.6614,51837.0876,33239.1582,51091.9748,83199.902,34436.6029,13748.6153,93303.9337,13830.1219,34072.4127,6964.1656,9013.7056,21192.053,36792.0735,20561.0725,31021.3034,22378.1691,12447.0079,53925.3286,19434.3348,45271.7042,9716.0083,15713.6445,23542.6151,53429.8947,1675.1592,2543.6665,37726.6376,2794.1579,31313.0329,79441.8919,27171.265,25037.6424,38226.6112,45237.8692,36980.9297,44484.5838,112312.5,2632.5653,9924.7863
