Gene,TCGA-AF-2687-01A-02D-1734-05,TCGA-AF-2690-01A-02D-1734-05,TCGA-AF-2693-01A-02D-1734-05,TCGA-AF-3911-01A-01D-1734-05,TCGA-AF-4110-01A-02D-1734-05,TCGA-AF-6136-01A-11D-1828-05,TCGA-AF-6655-01A-11D-1828-05,TCGA-AF-6672-01A-11D-1828-05,TCGA-AF-A56K-01A-32D-A39G-05,TCGA-AF-A56L-01A-31D-A39G-05,TCGA-AF-A56N-01A-12D-A39G-05,TCGA-AG-3591-01A-01D-1734-05,TCGA-AG-3592-01A-02D-1734-05,TCGA-AG-3725-01A-11D-1734-05,TCGA-AG-3731-01A-11D-1734-05,TCGA-AG-3732-01A-11D-1658-05,TCGA-AG-3742-01A-11D-1658-05,TCGA-AG-4021-01A-01D-1734-05,TCGA-AG-4022-01A-01D-1734-05,TCGA-AG-A01W-01A-21D-A081-05,TCGA-AG-A01Y-01A-41D-A081-05,TCGA-AG-A020-01A-21D-A081-05,TCGA-AG-A026-01A-32D-A081-05,TCGA-AG-A02N-01A-11D-A081-05,TCGA-AG-A036-01A-12D-A081-05,TCGA-AH-6544-01A-11D-1828-05,TCGA-AH-6547-01A-11D-1828-05,TCGA-AH-6549-01A-11D-1828-05,TCGA-AH-6643-01A-11D-1828-05,TCGA-AH-6644-01A-21D-1828-05,TCGA-AH-6897-01A-11D-1926-05,TCGA-AH-6903-01A-11D-1926-05,TCGA-BM-6198-01A-11D-1734-05,TCGA-CI-6619-01B-11D-1828-05,TCGA-CI-6620-01A-11D-1828-05,TCGA-CI-6621-01A-11D-1828-05,TCGA-CI-6622-01A-11D-1828-05,TCGA-CI-6623-01B-11D-1828-05,TCGA-CI-6624-01C-11D-1828-05,TCGA-CL-4957-01A-01D-1734-05,TCGA-CL-5917-01A-11D-1658-05,TCGA-CL-5918-01A-11D-1658-05,TCGA-DC-4745-01A-01D-1734-05,TCGA-DC-4749-01A-01D-1734-05,TCGA-DC-5337-01A-01D-1658-05,TCGA-DC-5869-01A-01D-1658-05,TCGA-DC-6154-01A-31D-1926-05,TCGA-DC-6155-01A-11D-1658-05,TCGA-DC-6156-01A-11D-1658-05,TCGA-DC-6157-01A-11D-1658-05,TCGA-DC-6158-01A-11D-1658-05,TCGA-DC-6160-01A-11D-1658-05,TCGA-DC-6681-01A-11D-1828-05,TCGA-DC-6682-01A-11D-1828-05,TCGA-DC-6683-01A-11D-1828-05,TCGA-DT-5265-01A-21D-1828-05,TCGA-DY-A0XA-01A-11D-A153-05,TCGA-DY-A1DC-01A-31D-A153-05,TCGA-DY-A1DD-01A-21D-A153-05,TCGA-DY-A1DE-01A-11D-A153-05,TCGA-DY-A1DF-01A-11D-A153-05,TCGA-DY-A1DG-01A-11D-A153-05,TCGA-DY-A1H8-01A-21D-A153-05,TCGA-EF-5830-01A-01D-1658-05,TCGA-EF-5831-01A-01D-1658-05,TCGA-EI-6506-01A-11D-1734-05,TCGA-EI-6507-01A-11D-1734-05,TCGA-EI-6508-01A-11D-1734-05,TCGA-EI-6509-01A-11D-1734-05,TCGA-EI-6510-01A-11D-1734-05,TCGA-EI-6511-01A-11D-1734-05,TCGA-EI-6512-01A-11D-1734-05,TCGA-EI-6513-01A-21D-1734-05,TCGA-EI-6514-01A-11D-1734-05,TCGA-EI-6881-01A-11D-1926-05,TCGA-EI-6882-01A-11D-1926-05,TCGA-EI-6883-01A-31D-1926-05,TCGA-EI-6884-01A-11D-1926-05,TCGA-EI-6885-01A-11D-1926-05,TCGA-EI-6917-01A-11D-1926-05,TCGA-EI-7002-01A-11D-1926-05,TCGA-EI-7004-01A-11D-1926-05,TCGA-F5-6464-01A-11D-1734-05,TCGA-F5-6465-01A-11D-1734-05,TCGA-F5-6571-01A-12D-1828-05,TCGA-F5-6702-01A-11D-1828-05,TCGA-F5-6810-01A-11D-1828-05,TCGA-F5-6811-01A-11D-1828-05,TCGA-F5-6812-01A-11D-1828-05,TCGA-F5-6813-01A-11D-1828-05,TCGA-F5-6814-01A-31D-1926-05,TCGA-F5-6861-01A-11D-1926-05,TCGA-F5-6863-01A-11D-1926-05,TCGA-F5-6864-01A-11D-1926-05,TCGA-G5-6233-01A-11D-1734-05,TCGA-G5-6235-01A-11D-1734-05,TCGA-G5-6572-01A-11D-1828-05,TCGA-G5-6572-02A-12D-1828-05,TCGA-G5-6641-01A-11D-1828-05
FAT4,0.253439359,0.290742294,0.331624143,0.505258804,0.303217631,0.554607404,0.298205912,0.35603463,0.297649594,0.444554684,0.533025193,0.693849743,0.487281665,0.495108688,0.487686301,0.454765551,0.687986332,0.473234709,0.39203852,0.402529784,0.194383848,0.507673959,0.502990358,0.303382576,0.550294798,0.47494247,0.373859071,0.527044314,0.483062147,0.550297497,0.702633316,0.482902753,0.315511794,0.264590984,0.430680411,0.211132323,0.545263727,0.272516053,0.334540752,0.375005597,0.256943224,0.563309338,0.580420199,0.531124938,0.525229211,0.560070211,0.529240435,0.464740696,0.42161736,0.3810493,0.433504207,0.19969228,0.446570155,0.518246394,0.393689302,0.559208544,0.230079503,0.502159376,0.456581247,0.268876536,0.59366931,0.673700966,0.624305902,0.440502839,0.540817296,0.348741122,0.478728899,0.572887201,0.393656436,0.480193178,0.442823077,0.569905457,0.143457297,0.561224353,0.500629072,0.640746958,0.506995419,0.380851305,0.369701975,0.461170309,0.531904416,0.446241539,0.343976897,0.280635815,0.491228221,0.216704442,0.384037619,0.532084426,0.33462635,0.459679068,0.54494005,0.418109796,0.524514461,0.499380028,0.530158488,0.303589684,0.37914252,0.244028192,0.492925898
FBLN1,0.092904268,0.139474531,0.19901377,0.09914796,0.23327697,0.265302421,0.216161712,0.136011707,0.193683649,0.312484083,0.32266675,0.333374954,0.608506013,0.404105096,0.37428883,0.280324594,0.572667802,0.061531979,0.557947503,0.463373042,0.09440543,0.24060558,0.68995807,0.35995189,0.222358045,0.215807864,0.392014918,0.154038005,0.524721695,0.476266032,0.165426513,0.248345686,0.204348175,0.144279783,0.403812085,0.131849729,0.460055242,0.14263491,0.154365228,0.235538648,0.093590142,0.624942332,0.254493299,0.306203228,0.290542511,0.176391696,0.233137155,0.324860483,0.473380035,0.134133844,0.158445267,0.227659626,0.291562065,0.176161941,0.396338004,0.607827627,0.234123612,0.119014247,0.280869963,0.221783647,0.095550595,0.058623569,0.4328484,0.336432494,0.289414792,0.260075169,0.497607693,0.538482573,0.117294566,0.482465301,0.411563233,0.42014715,0.080321044,0.627961663,0.206858145,0.709062685,0.655178699,0.44346179,0.114690267,0.479306287,0.353978838,0.537085218,0.334428319,0.324176205,0.203187404,0.15523727,0.12876861,0.257061411,0.331748943,0.45321411,0.294381657,0.314517785,0.292860355,0.28410478,0.546776436,0.187376555,0.470583039,0.351844444,0.299310103
FBN1,0.454801019,0.475709886,0.483505746,0.543764603,0.505835851,0.582037424,0.492958272,0.372695406,0.239001155,0.378916881,0.317989002,0.716277133,0.57411743,0.696068923,0.480010566,0.472145889,0.619904858,0.638900483,0.575624284,0.628337278,0.682938201,0.54805904,0.794073395,0.391778654,0.507094112,0.394692024,0.354546905,0.633679686,0.741224904,0.605926133,0.83271754,0.312763685,0.492460232,0.36335439,0.561123455,0.438843902,0.594607566,0.385227482,0.168653575,0.57173094,0.249255602,0.688142836,0.127969505,0.531080042,0.658198402,0.457784381,0.681899028,0.460829548,0.452673808,0.373091718,0.490245299,0.445013779,0.528572439,0.554359529,0.417905658,0.602780353,0.126878829,0.619453202,0.100493966,0.21011622,0.527506785,0.855851518,0.565656191,0.604182137,0.595963367,0.510410883,0.518905686,0.69712823,0.203380807,0.680247126,0.522187537,0.643029737,0.586233358,0.638772694,0.599811157,0.733309865,0.648406644,0.428321401,0.375309584,0.474167125,0.773453775,0.546436234,0.500377657,0.447901488,0.496170247,0.29230972,0.341665732,0.483155483,0.248378012,0.382368103,0.694983222,0.484410367,0.521014836,0.248009248,0.556990948,0.427481764,0.237187725,0.210933168,0.656078744
FBN2,0.393101982,0.317593933,0.326838773,0.388420926,0.223442393,0.585092174,0.312984511,0.132537308,0.397645499,0.570384809,0.664432445,0.810157387,0.695679047,0.543763836,0.520987574,0.16052393,0.794710244,0.683096989,0.634719925,0.628041319,0.626087081,0.46466357,0.831751727,0.660264779,0.676759268,0.561829961,0.369343073,0.724748032,0.768095791,0.690475651,0.866698397,0.111195882,0.114561349,0.393817795,0.507689669,0.225173368,0.666603447,0.243526676,0.272912397,0.634773352,0.510902505,0.764785759,0.448200749,0.387007069,0.643788987,0.707149232,0.824935328,0.589304564,0.560026708,0.065440653,0.48281841,0.518546559,0.543921646,0.603168375,0.723593688,0.651287328,0.292243842,0.62056704,0.751917922,0.594604416,0.593985955,0.349326304,0.654393178,0.662959131,0.729687365,0.512383608,0.551472708,0.677231544,0.025518044,0.708338992,0.630915788,0.674011108,0.572772944,0.7792595,0.473082115,0.762590651,0.795009785,0.542000148,0.640754978,0.541764172,0.83853039,0.542998256,0.430200213,0.497879506,0.750431758,0.174173088,0.407663977,0.682408975,0.221578238,0.660914153,0.74711953,0.566192563,0.593846784,0.627248132,0.586643596,0.460010559,0.482877385,0.302431682,0.722820865
FBP2,0.721905923,0.826872038,0.839260671,0.776333675,0.826236374,0.83268595,0.810062295,0.886191007,0.766910889,0.801291748,0.824424255,0.836902891,0.802190797,0.670437292,0.707030353,0.684928639,0.854771518,0.71696671,0.816094815,0.854117832,0.814949802,0.805308542,0.864723311,0.866276227,0.841994611,0.869772141,0.808360448,0.832638479,0.852079212,0.728035902,0.811995976,0.800356073,0.8405495,0.784515479,0.705797241,0.812730879,0.836707267,0.801866703,0.832561582,0.718458817,0.843990387,0.831790136,0.881968772,0.778895642,0.817234895,0.709113374,0.809175594,0.644947117,0.845897144,0.802729491,0.805030962,0.658308169,0.736356453,0.767120446,0.829300713,0.830736385,0.844614856,0.804351364,0.897419381,0.75609869,0.791484894,0.865064133,0.871021623,0.806728605,0.885729167,0.849334599,0.873199249,0.86620921,0.846652352,0.831431079,0.842248788,0.8970234,0.605672107,0.870315326,0.922225964,0.862028292,0.873717355,0.835843603,0.851939449,0.758208465,0.883617258,0.726523554,0.805359378,0.686966481,0.814519863,0.751705871,0.643883597,0.694102894,0.806925379,0.842066775,0.825589907,0.756311688,0.872711712,0.84401037,0.836399166,0.852734432,0.869298646,0.842686169,0.755157239
FBXO32,0.03538857,0.021335891,0.020296598,0.017523186,0.02674974,0.023846895,0.023293464,0.01974204,0.0274451,0.022703589,0.023406404,0.018240739,0.020604207,0.017379509,0.021500752,0.026830926,0.019053356,0.017922029,0.018689314,0.025928918,0.029380849,0.02600755,0.028911997,0.025783355,0.028283267,0.023643797,0.032488347,0.04249781,0.024559922,0.019910614,0.035553167,0.029645324,0.022862525,0.049299652,0.027153541,0.027610012,0.024488577,0.025620985,0.027685794,0.018403533,0.021435447,0.02091073,0.020853877,0.018032978,0.035953755,0.028536708,0.021547289,0.025319194,0.029847238,0.022767617,0.031550096,0.027071137,0.025165544,0.02641831,0.02115227,0.026023575,0.026495625,0.019870426,0.01988117,0.018381506,0.019782468,0.019209948,0.020551309,0.025670707,0.023898459,0.020490009,0.020321663,0.019250299,0.013615756,0.023585504,0.021118781,0.020130222,0.017370417,0.018877764,0.023223192,0.023999058,0.021685609,0.020773489,0.020867756,0.059840518,0.025015932,0.027173859,0.022852722,0.021303994,0.029046715,0.032015965,0.03509252,0.025695771,0.023575952,0.026318379,0.047183001,0.035920095,0.023464731,0.023093337,0.020866455,0.017685139,0.022043737,0.03126159,0.025389682
FBXW7,0.034077574,0.034089363,0.033102333,0.034666994,0.03414422,0.043681226,0.044272077,0.03996978,0.040387486,0.042385241,0.04102399,0.030476979,0.032109167,0.030742513,0.030024614,0.047202769,0.043189634,0.033162843,0.032934307,0.048471419,0.066221213,0.049166373,0.048563796,0.051260061,0.055045591,0.043672158,0.039517946,0.044647938,0.041751979,0.042374372,0.038295517,0.042922281,0.032076589,0.041803313,0.043274239,0.046238946,0.041623944,0.04274949,0.044358938,0.031771912,0.040977377,0.038871334,0.031036915,0.031049951,0.0390097,0.043803017,0.049086983,0.043131777,0.042618559,0.04196999,0.046884024,0.040154104,0.040075607,0.04113506,0.039429368,0.0415891,0.047761132,0.046894904,0.041119168,0.040730941,0.041418594,0.048074007,0.039958952,0.041660249,0.040385965,0.034310993,0.035527987,0.032468478,0.02964085,0.030827976,0.031787933,0.034321358,0.034009557,0.02995118,0.043219601,0.042968355,0.038302161,0.043906322,0.041586479,0.049615171,0.03907189,0.048747644,0.033731374,0.033092316,0.047175409,0.045589943,0.040603734,0.041411205,0.040367623,0.03530771,0.044203916,0.044571162,0.043601711,0.041682221,0.033957263,0.034810616,0.044142947,0.043521137,0.044941688
FCGBP,0.707405625,0.671871726,0.668463038,0.654696283,0.656750888,0.637072312,0.674982009,0.314730325,0.633913036,0.662026591,0.671672722,0.187328824,0.642444679,0.500557996,0.674228981,0.304007064,0.695692836,0.664613532,0.675853683,0.685304474,0.665144233,0.303695157,0.63878483,0.307108294,0.697037332,0.698322132,0.697398981,0.691069623,0.691068617,0.674289142,0.687711759,0.644709303,0.53718763,0.701926974,0.66549525,0.691828948,0.70006347,0.685463658,0.713566784,0.644307415,0.69198193,0.678516297,0.676080289,0.678612431,0.675560095,0.708059768,0.689071573,0.669547956,0.719475618,0.690520147,0.692866622,0.666723921,0.694159465,0.679931097,0.694775294,0.697836736,0.679091301,0.680930842,0.644655319,0.608110025,0.65193419,0.640758697,0.690018432,0.696540268,0.69026685,0.669850359,0.616095158,0.674305802,0.629627427,0.535264561,0.668279145,0.655933982,0.600368823,0.649548759,0.687157055,0.276442758,0.720640978,0.693263601,0.69379696,0.724316162,0.702133923,0.438310049,0.710490888,0.672419845,0.689362861,0.747943908,0.68907545,0.681028418,0.706267753,0.702100801,0.729184598,0.701495595,0.692519178,0.698351136,0.661581532,0.644943837,0.698332217,0.753027672,0.394158015
FCGR2A,0.775820338,0.797571267,0.825653368,0.760579034,0.807097949,0.763282695,0.786824813,0.811744125,0.795158334,0.809674067,0.765421696,0.778524918,0.77489689,0.749777463,0.738602738,0.717457244,0.845602638,0.766586086,0.789120042,0.749015847,0.788766179,0.746338376,0.793126177,0.729196713,0.752457645,0.853276061,0.812234209,0.76969918,0.797729823,0.830857015,0.819306584,0.823158309,0.788309938,0.812040704,0.750993203,0.820715702,0.831229046,0.754985891,0.811703218,0.783974326,0.861232797,0.809815817,0.770889883,0.795339593,0.79634792,0.78984007,0.714059814,0.813905588,0.816007073,0.810112424,0.738601515,0.822976041,0.800250038,0.832061293,0.780438343,0.786044592,0.814470367,0.841726218,0.831702058,0.787795872,0.705320303,0.751079764,0.827708507,0.750934343,0.81514494,0.821337932,0.738352706,0.696764881,0.812127728,0.817809268,0.783490791,0.815352007,0.726221736,0.822536305,0.856961231,0.738944694,0.872635776,0.842314093,0.824420151,0.764514244,0.822451833,0.754023893,0.74405935,0.791415586,0.802225393,0.801500379,0.774835801,0.776327536,0.811946256,0.871840545,0.797420539,0.816028052,0.868905535,0.82454952,0.74747884,0.817476176,0.851290516,0.832743486,0.796233703
FCGR3A,0.55161512,0.62074798,0.603130989,0.404333883,0.658255591,0.579599793,0.490589969,0.447175935,0.517116025,0.699013566,0.713989443,0.456666638,0.377668334,0.330076555,0.48258784,0.402991158,0.410504313,0.339186734,0.606996338,0.312119296,0.620917529,0.345125823,0.489151231,0.307434211,0.526395702,0.585320184,0.657163846,0.589280027,0.463851992,0.550182277,0.497472184,0.458261895,0.585432156,0.507025134,0.434073245,0.681823647,0.65327763,0.479091021,0.56147628,0.620837119,0.67714897,0.550351266,0.510976376,0.420887522,0.562500051,0.406090181,0.334154797,0.60190502,0.604877947,0.482871953,0.359287916,0.579823081,0.509348724,0.621974303,0.427645537,0.518246112,0.579757161,0.573384088,0.439242904,0.317816078,0.180026108,0.274556632,0.633369758,0.249139828,0.458721663,0.702860197,0.58530951,0.375041937,0.444593041,0.354756783,0.482267339,0.530964251,0.393796687,0.501718125,0.606833406,0.352184658,0.811116016,0.575919023,0.511773809,0.513614096,0.676555392,0.455017481,0.50950402,0.615015555,0.50870058,0.623188931,0.43734966,0.386025731,0.61501966,0.726418591,0.46434767,0.731904292,0.673558789,0.575543356,0.440227853,0.630645614,0.755975939,0.720815427,0.430849787
FECH,0.187374148,0.193339575,0.189088231,0.204797149,0.178187935,0.132433712,0.184705987,0.140685678,0.177367492,0.208552444,0.169137745,0.164933712,0.16994019,0.11587248,0.142470016,0.131184439,0.206781718,0.129650526,0.155777523,0.164350111,0.2137914,0.20058338,0.202452052,0.150889034,0.224931126,0.17725042,0.181069516,0.177524418,0.175785825,0.142242082,0.153282134,0.168995124,0.188412008,0.188602638,0.161826291,0.193859782,0.179058293,0.189440253,0.188100068,0.196056777,0.200456958,0.197867596,0.199198625,0.179039387,0.198506236,0.200042039,0.204218152,0.161903093,0.20362952,0.183959273,0.206204663,0.199728239,0.197815899,0.197683811,0.165107362,0.191514715,0.217526763,0.17089836,0.184485981,0.19284113,0.102019493,0.198349562,0.17448147,0.12894747,0.200812744,0.16851719,0.185224999,0.189627307,0.174987891,0.16901573,0.190629736,0.199528159,0.172697818,0.164551326,0.156883118,0.163086297,0.204324729,0.18490468,0.202527379,0.210461067,0.128191896,0.175344052,0.142544405,0.169834389,0.190927879,0.189595506,0.195759431,0.189875576,0.195660177,0.228840848,0.191689346,0.19114422,0.186897304,0.199252112,0.178845311,0.174703041,0.146650196,0.19917182,0.162663616
FERMT1,0.297147741,0.314065048,0.298972013,0.257106713,0.329518983,0.305613456,0.253200588,0.282110815,0.314185038,0.298469244,0.283513936,0.242812171,0.262273667,0.243408894,0.322374557,0.328219986,0.315296709,0.271679904,0.320824744,0.315838738,0.256075403,0.274168434,0.227091737,0.267759746,0.297055752,0.314095142,0.424493139,0.288730859,0.273370364,0.29893879,0.253645839,0.291533866,0.319387601,0.333107952,0.335367033,0.320653575,0.278659843,0.31472484,0.364595665,0.262420345,0.282692266,0.29959006,0.238368887,0.273829079,0.308223128,0.301666484,0.205152166,0.306079409,0.342125865,0.301229938,0.343331729,0.321342014,0.34450474,0.351474505,0.352299456,0.343332998,0.280728686,0.332624466,0.183487389,0.266649686,0.235472086,0.228868428,0.248456224,0.273970302,0.332324865,0.281583487,0.332285485,0.263837341,0.256922747,0.280761567,0.355829363,0.296683229,0.263006205,0.271752701,0.303858278,0.277735844,0.320983506,0.340557074,0.188945703,0.324141801,0.288624972,0.375276262,0.338344556,0.312703133,0.361362041,0.42975107,0.292309513,0.302924496,0.341038501,0.341535218,0.269320956,0.35115158,0.297065293,0.36984392,0.272076182,0.288134037,0.301053159,0.462886589,0.335136465
FERMT2,0.036815407,0.036225851,0.03534099,0.038967204,0.040923296,0.102312558,0.037744715,0.033852663,0.041516868,0.077260027,0.043065656,0.034588104,0.070822761,0.03516756,0.209628589,0.066040543,0.064577704,0.101510547,0.034598486,0.044659133,0.043936235,0.057968707,0.047621823,0.046190275,0.05497824,0.056375982,0.047072594,0.042367264,0.039910204,0.038667225,0.037964001,0.058331776,0.036916932,0.044834385,0.0436121,0.04356421,0.18832598,0.146252038,0.046188823,0.035589463,0.040085234,0.047934462,0.04584319,0.03570837,0.046951185,0.045005928,0.04665154,0.045212851,0.039897358,0.045742261,0.047036867,0.038058239,0.042944374,0.04088589,0.038267736,0.516401248,0.043663633,0.040890087,0.064394187,0.038896167,0.037608814,0.045708043,0.037586026,0.048997846,0.041692523,0.039846135,0.263684048,0.042860132,0.028911537,0.044305514,0.031883623,0.065803823,0.04203251,0.040536201,0.046777824,0.175109379,0.267201492,0.046495327,0.038110831,0.164596864,0.048364301,0.239360631,0.093974713,0.034519494,0.069598752,0.049644839,0.045754404,0.051807839,0.056470019,0.044769111,0.206536522,0.046199898,0.0592159,0.041389871,0.229404574,0.035468567,0.043797673,0.043378453,0.045563276
FERMT3,0.447242099,0.473813393,0.384948332,0.64168057,0.329270742,0.323856534,0.433712452,0.363696385,0.398501924,0.520813568,0.472464316,0.466111728,0.502445378,0.336853144,0.492656218,0.275654948,0.667825702,0.6291785,0.359136007,0.584944176,0.461030332,0.500247346,0.612340094,0.307829543,0.497876543,0.437390548,0.363525102,0.500924464,0.50922002,0.350560504,0.459339467,0.372988287,0.378450728,0.455000803,0.450914809,0.545400964,0.388786532,0.424689714,0.411478499,0.506043886,0.536166216,0.636602521,0.577748466,0.48123564,0.289447278,0.568549657,0.568226745,0.396837362,0.484264143,0.581586638,0.554636648,0.332695296,0.58567706,0.487677677,0.573107326,0.550062258,0.595809314,0.535934872,0.615241483,0.628438025,0.348825158,0.40521884,0.659812879,0.45267595,0.660652744,0.3214436,0.373834854,0.471304746,0.339474859,0.295358814,0.520589965,0.297253923,0.502153852,0.611642709,0.391352232,0.551482414,0.57945776,0.447997662,0.623430352,0.442633847,0.658427663,0.594853744,0.414020452,0.528287083,0.490804954,0.630138928,0.475974471,0.605763919,0.440198648,0.582159097,0.505554924,0.411442563,0.498936789,0.425768154,0.421000215,0.442306352,0.430910574,0.484321853,0.486010269
FGA,0.363107219,0.394502314,0.309082907,0.234985007,0.279070752,0.245326412,0.346160238,0.193909402,0.271315499,0.311139556,0.178009004,0.125147448,0.208241611,0.157585153,0.28842097,0.367647764,0.304198313,0.302686075,0.271392659,0.288093364,0.24366171,0.216766803,0.09039074,0.158495119,0.279141749,0.270513656,0.354680122,0.283877134,0.309283165,0.301192743,0.120753083,0.20139793,0.397773952,0.314595093,0.383548575,0.365603032,0.177978622,0.333285538,0.370150043,0.171915851,0.193365737,0.231743949,0.193325892,0.279693189,0.284017326,0.347811672,0.198165532,0.251147132,0.407900764,0.211946094,0.360238652,0.320964205,0.363712272,0.278408202,0.300421978,0.345626877,0.21906256,0.237476882,0.155169713,0.272672009,0.0912985,0.061421034,0.130847925,0.161442618,0.301301963,0.204405675,0.399033426,0.16515031,0.278056264,0.168680207,0.286719593,0.219202713,0.25540909,0.210674854,0.233560278,0.191959669,0.202427835,0.28481722,0.308048659,0.464955289,0.284070769,0.424535957,0.440708835,0.334394798,0.346363915,0.559664694,0.316791891,0.349759917,0.444687635,0.303194639,0.270159275,0.356999165,0.278871561,0.339102826,0.211092016,0.222537325,0.258874881,0.392371739,0.248148876
FGF10,0.109766791,0.41368719,0.524669503,0.535550867,0.511326612,0.560373024,0.397537812,0.31459332,0.401426608,0.460471777,0.516126964,0.568461158,0.5822052,0.68153222,0.490123253,0.584931391,0.523503725,0.262101908,0.380434251,0.566573138,0.298331845,0.472250173,0.61164386,0.651945653,0.543981935,0.557374522,0.446538344,0.370684504,0.598091516,0.600571109,0.558117775,0.553436405,0.431091852,0.219409303,0.317227441,0.482447758,0.62737535,0.420078649,0.224308595,0.479617477,0.411898373,0.518859544,0.583700952,0.490986683,0.43067232,0.518952204,0.677039602,0.473792795,0.435204856,0.46608272,0.386613853,0.358980343,0.523562087,0.483839676,0.386666451,0.523073032,0.436609279,0.498120715,0.631330892,0.207759787,0.211573348,0.763052954,0.726329066,0.192323795,0.555192323,0.413307555,0.50559868,0.37745776,0.557194251,0.541672341,0.408450311,0.63295953,0.177546499,0.596097069,0.656699791,0.550665026,0.67945255,0.500164847,0.245370762,0.507381344,0.572425873,0.366905992,0.477470444,0.29623746,0.627000144,0.251602006,0.056418272,0.573924043,0.466454966,0.554806187,0.61828617,0.407761292,0.582053866,0.522093869,0.577808993,0.285910235,0.516698578,0.366397588,0.39026432
FGF17,0.338176234,0.236927701,0.402386738,0.355387894,0.460842838,0.308118381,0.208868301,0.343667604,0.319259593,0.328770298,0.44594935,0.208589953,0.297250681,0.359568513,0.234166424,0.309051797,0.327336142,0.253022648,0.436502691,0.34149986,0.28609322,0.376010343,0.323576971,0.328418449,0.242550142,0.454400338,0.396259199,0.380412191,0.433238617,0.205154598,0.232548672,0.364046805,0.225133687,0.520577498,0.279684389,0.46863573,0.389337561,0.264787067,0.330083123,0.453132125,0.464641015,0.342139652,0.449630651,0.26230764,0.368582948,0.374664976,0.342483462,0.295149009,0.384546808,0.385495728,0.288803439,0.399540728,0.356826875,0.222133626,0.233315658,0.315669918,0.34513331,0.383873529,0.222155973,0.257411506,0.230937515,0.346012586,0.374023485,0.211723767,0.352923421,0.45044606,0.327437725,0.263270982,0.298644747,0.329573419,0.337379109,0.408703355,0.224544603,0.393623666,0.441132177,0.34078316,0.560271996,0.410917952,0.378166896,0.333268917,0.503771244,0.324460612,0.198119261,0.303510799,0.288085156,0.220567095,0.321576399,0.311335017,0.291551662,0.33069969,0.274122373,0.35810302,0.435815778,0.310707603,0.4191745,0.391962399,0.485483407,0.398887001,0.31366838
FGF18,0.028124046,0.028239264,0.031810947,0.03066088,0.033705152,0.041652222,0.050391154,0.041996932,0.04042083,0.042986621,0.036281755,0.028567512,0.033575178,0.028500165,0.057616223,0.042209261,0.050110455,0.027559423,0.036518207,0.039225256,0.043710944,0.049300664,0.039021799,0.047221504,0.045000627,0.045364338,0.040226566,0.045330575,0.036573656,0.040974236,0.038008536,0.039587514,0.055037967,0.041219154,0.040618798,0.043352743,0.040238298,0.039962893,0.048158273,0.024289492,0.03744491,0.040096609,0.032689013,0.030718695,0.035870824,0.041479295,0.040460326,0.0412014,0.044296744,0.0399089,0.04884354,0.040541362,0.040899499,0.042031849,0.039949753,0.049088311,0.04016623,0.032661886,0.030709749,0.036504624,0.028978992,0.031955658,0.034763101,0.041279229,0.042331004,0.03053058,0.027733954,0.033809212,0.0256347,0.026216525,0.028085297,0.02687975,0.033902106,0.030088771,0.034498668,0.042913014,0.037958576,0.042333636,0.032327788,0.035557702,0.046912388,0.052393461,0.033224677,0.031018831,0.045648115,0.044360275,0.056780221,0.043793605,0.043236302,0.033350566,0.053087451,0.037167021,0.038169494,0.04313926,0.029028296,0.026361492,0.03973332,0.072287208,0.046768646
FGF19,0.07872468,0.177214644,0.104076926,0.063627041,0.106195167,0.135919416,0.157495561,0.068574082,0.08089574,0.194362152,0.061658459,0.067156792,0.191509949,0.142094323,0.114660283,0.082656652,0.202442794,0.101098506,0.082821532,0.161671619,0.078997676,0.124724553,0.144803841,0.229626889,0.093169003,0.165762415,0.194290936,0.229668873,0.090482229,0.136645793,0.072181172,0.115640433,0.15105268,0.179091482,0.198374853,0.127806784,0.083866369,0.115207173,0.112080116,0.117372184,0.116940859,0.180740596,0.150895303,0.058558085,0.093339463,0.112664147,0.098344502,0.148582084,0.179421492,0.070381595,0.098296255,0.083835719,0.136777682,0.177238341,0.067290471,0.313364402,0.169100483,0.135278402,0.156902367,0.090268105,0.113725238,0.081332864,0.099225907,0.093983228,0.240951767,0.155125598,0.166274543,0.081746386,0.1034096,0.111578359,0.11986257,0.16790848,0.066274145,0.185383268,0.100200834,0.229857942,0.276774288,0.178291923,0.171902072,0.300870461,0.109063971,0.203475086,0.150607615,0.087737884,0.201887348,0.124663344,0.236457855,0.155941973,0.150132851,0.176363904,0.186216932,0.179002871,0.113683766,0.116343764,0.235848417,0.107613239,0.126114146,0.129054504,0.173117252
