gene_id,TCGA-AF-2687,TCGA-AF-2690,TCGA-AF-2693,TCGA-AF-3911,TCGA-AF-4110,TCGA-AF-5654,TCGA-AF-6136,TCGA-AF-6655,TCGA-AF-6672,TCGA-AF-A56K,TCGA-AF-A56L,TCGA-AF-A56N,TCGA-AG-3591,TCGA-AG-3592,TCGA-AG-3725,TCGA-AG-3731,TCGA-AG-3732,TCGA-AG-3742,TCGA-AG-3902,TCGA-AG-4021,TCGA-AG-4022,TCGA-AH-6544,TCGA-AH-6547,TCGA-AH-6549,TCGA-AH-6643,TCGA-AH-6644,TCGA-AH-6897,TCGA-AH-6903,TCGA-BM-6198,TCGA-CI-6619,TCGA-CI-6620,TCGA-CI-6621,TCGA-CI-6622,TCGA-CI-6623,TCGA-CI-6624,TCGA-CL-4957,TCGA-CL-5917,TCGA-CL-5918,TCGA-DC-4745,TCGA-DC-4749,TCGA-DC-5337,TCGA-DC-5869,TCGA-DC-6154,TCGA-DC-6155,TCGA-DC-6156,TCGA-DC-6157,TCGA-DC-6158,TCGA-DC-6160,TCGA-DC-6681,TCGA-DC-6682,TCGA-DC-6683,TCGA-DT-5265,TCGA-DY-A0XA,TCGA-DY-A1DC,TCGA-DY-A1DD,TCGA-DY-A1DE,TCGA-DY-A1DF,TCGA-DY-A1DG,TCGA-DY-A1H8,TCGA-EF-5830,TCGA-EF-5831,TCGA-EI-6506,TCGA-EI-6507,TCGA-EI-6508,TCGA-EI-6509,TCGA-EI-6510,TCGA-EI-6511,TCGA-EI-6512,TCGA-EI-6513,TCGA-EI-6514,TCGA-EI-6881,TCGA-EI-6882,TCGA-EI-6883,TCGA-EI-6884,TCGA-EI-6885,TCGA-EI-6917,TCGA-EI-7002,TCGA-EI-7004,TCGA-F5-6464,TCGA-F5-6465,TCGA-F5-6571,TCGA-F5-6702,TCGA-F5-6810,TCGA-F5-6811,TCGA-F5-6812,TCGA-F5-6813,TCGA-F5-6814,TCGA-F5-6861,TCGA-F5-6863,TCGA-F5-6864,TCGA-G5-6233,TCGA-G5-6235,TCGA-G5-6572,TCGA-G5-6572,TCGA-G5-6641
CX3CR1,19.5828,90.2464,38.9484,12.5932,36.216,7.617,33.2915,10.1868,26.8945,16.2308,13.5849,15.366,20.573,13.7776,4.6453,34.0247,41.7234,5.3711,17.8118,16.7348,45.5551,3.3445,31.4961,14.0407,6.6338,6.7385,2.9295,10.0191,6.938,52.94,35.2561,18.9427,5.9347,20.4802,38.2488,7.2602,15.9125,4.9403,19.1606,5.7471,5.0484,21.7077,36.6152,4.128,187.2462,15.992,12.2574,8.9533,92.0498,6.5862,5.15,25.7056,13.6501,7.9211,10.0168,5.3928,11.6995,15.2035,1.9023,6.0606,3.3195,45.736,13.2159,42.921,8.7116,16.6382,30.753,13.0265,12.8455,64.5428,10.9439,11.4351,17.9784,60.4027,24.7107,12.3642,58.2993,40.2597,24.0778,127.4811,79.4833,22.7179,8.912,13.6278,37.0414,18.3486,9.233,6.6247,10.7807,19.6821,3.8077,6.3731,49.273,69.2153,3.3031
CXCL10,1914.8574,1293.9951,190.8471,365.2039,337.1839,293.7976,52.7638,472.5523,21.2915,251.1271,309.434,83.704,102.3505,383.5309,184.1216,2634.0438,233.1066,103.0273,925.8877,166.6047,729.7656,13.3779,350.3937,164.0207,137.5415,223.7197,76.7541,25.2863,2967.8452,500.7072,24.2875,531.9737,49.1734,69.5621,283.871,28.3147,13.4262,119.1162,226.2774,212.2016,1237.975,324.1679,32.3576,93.5673,794.3635,326.8366,1149.4723,280.711,143.5226,445.6641,114.8449,51.9153,37.9169,202.4823,75.6271,522.1228,100.3695,210.8877,42.4857,191.9192,323.8886,161.9303,372.6872,100.0276,22.4668,77.6451,797.0511,236.2136,281.4325,72.1099,61.2175,259.0051,651.2185,224.1611,582.7338,2518.5463,164.5006,126.4069,1355.1699,430.1556,311.1088,441.14,530.2636,982.1429,825.3591,567.4967,1133.8778,234.846,28.2528,520.8176,110.4236,85.1258,33.1179,137.894,11.1478
CXCL11,1095.3597,620.6178,95.2072,124.9382,83.6716,108.2699,104.8995,345.2179,13.4473,120.3787,223.0189,16.5791,25.2019,140.0192,49.4088,1185.8931,68.9342,85.4492,637.661,71.0301,483.4144,93.6455,248.5236,403.6697,42.4566,231.3567,28.7095,48.9027,1775.05,161.2447,7.0512,285.3242,67.8253,69.9153,89.8618,58.4445,13.4262,54.3434,68.4307,174.1821,523.3488,100.3377,14.4758,57.7915,241.2228,129.4353,637.8391,133.2456,98.4369,859.4951,78.7949,24.6976,22.7502,95.5479,33.0556,571.6387,38.7931,87.7881,20.9258,79.2929,268.4055,162.7544,78.4141,32.3726,27.0518,54.1809,247.288,95.5276,97.3141,32.0489,15.3899,185.8205,314.4227,103.3557,187.3632,2242.4129,66.4686,22.9437,1215.2462,147.9825,110.7949,168.5254,189.7512,568.609,603.5854,259.502,836.2926,386.5518,37.9182,384.1787,107.0919,278.5934,12.5202,36.4856,10.7349
CXCL12,1759.8978,4854.333,430.5961,349.2966,559.0592,302.5027,209.1709,839.8415,581.0338,899.459,410.566,253.1338,473.178,302.4672,161.3176,1524.2282,1150.1134,390.625,206.6164,194.1242,534.7192,34.4004,1117.6181,733.945,401.126,679.6945,149.9927,212.0706,599.8666,727.4197,426.5988,937.2681,210.2586,326.9774,415.6682,367.3655,208.3541,357.3487,352.646,106.5429,371.8973,422.0936,515.1676,155.4868,827.8003,289.3553,617.864,332.8506,462.1276,159.7146,93.7299,763.6089,143.5788,301.0005,293.4934,944.2334,249.3842,106.4247,118.5796,68.6869,90.575,444.1752,1091.63,288.4434,771.2059,139.9317,896.4718,148.502,379.9144,435.7754,211.6963,180.1029,383.9393,331.0962,541.1323,742.9749,285.9265,1370.1299,592.8584,946.0442,534.3043,1409.335,634.2369,349.1541,651.5493,508.519,202.0597,245.1143,304.0892,990.159,564.0171,138.8415,545.6381,5606.4386,66.8869
CXCL13,434.653,466.5047,87.4175,40.0995,106.983,29.9238,89.8241,24.901,136.1535,86.5645,58.1132,9.7048,8.2292,28.5165,24.4932,378.4765,697.0522,10.2539,188.157,8.9253,229.1022,106.5456,675.689,16.9126,26.9776,158.5804,14.0618,38.4065,572.6484,51.3235,38.39,54.8549,13.5651,10.9463,131.7972,8.7122,0.4973,7.6849,18.2482,25.1989,263.6376,44.3801,4.2576,17.8879,33.4368,64.9675,120.7581,47.9263,3.7571,94.4018,124.1148,4.0323,74.3172,66.834,11.0185,96.5805,1.2315,1.4713,17.1211,8.5859,44.5762,25.9583,438.326,14.5495,1.3755,42.6621,157.1353,26.4872,101.596,27.1525,12.9959,22.2985,78.306,40.2685,440.1001,201.9483,28.2213,96.5368,84.9537,341.4407,52.186,60.7187,2.9707,65.7895,404.1315,276.1031,96.2358,23.5177,1.487,93.4898,10.4712,119.7223,0.4039,19.3159,15.2766
CXCL17,9.7914,0.4628,3.8948,0.3314,4.579,2.7203,60.9296,14.1483,7.2839,0.9017,1.1321,13.3441,219.6163,6.0878,11.8243,4.9699,7.2562,0.4883,0.3239,1.1157,0.4423,320.5925,0,5.1057,0.4423,2.6954,2.3436,8.8263,3126.8846,38.3916,29.7718,47.7513,0.4239,19.0678,4.6083,28.3147,1.4918,1.0978,0.9124,3.5367,3.3656,1.4472,0,15.1359,1.433,0.4998,5.4477,6.3199,0,0,2.575,0,0,81.1909,1.0017,0.9805,11.0837,0,0,0.5051,0,2.4722,0.4405,0.7275,0,0.8532,15.1659,9.5528,1.557,0.4451,9.5759,1.7153,0,1.3423,17.8292,0.3747,0,0.8658,0,0,0.8029,0.4131,6.3127,0.4699,1.4247,0.4369,6.0369,0,1.1152,1.514,8.0914,13.2013,0.4039,1.0731,64.4096
CXCL1,722.8608,709.0131,4140.647,1641.7605,1952.3364,2573.9935,569.0955,2967.176,1799.1315,3526.6005,873.5849,2977.3554,1190.1456,3879.5258,1088.6824,1617.8916,326.5306,854.4922,1801.2548,942.3578,913.3127,900.6211,690.9449,897.0084,2779.1353,960.4672,3964.2596,1178.6737,1905.8039,2227.1166,1104.691,4773.556,532.429,5622.1751,695.8525,648.3347,601.6907,4416.0834,1213.9599,2534.4828,4644.5099,1628.0753,164.3427,1503.956,1356.1022,665.6672,2112.3596,2756.5504,176.9611,1357.2997,357.9246,226.8145,495.4481,1395.5929,72.1213,378.968,213.0542,1679.2545,405.1997,160.6061,950.326,1569.8587,2871.8062,596.8922,94.4521,1063.9932,3750.6056,986.9735,392.7598,421.5315,6038.3037,1746.1407,412.7048,1782.1029,2354.082,336.4556,352.7664,1918.1818,635.5624,1881.6513,398.2193,298.2239,404.0104,949.2481,281.6099,99.6068,296.5199,1088.4399,204.8327,1225.9652,812.9462,597.2459,91.6801,340.7109,412.469
CXCL2,260.5364,798.7967,1148.1121,370.5063,323.863,1153.9717,97.3618,988.6814,695.8958,970.6943,250.1887,1634.4521,229.9028,930.7914,588.2601,796.3299,499.3197,289.5508,713.442,137.5976,474.1265,112.7568,124.0157,240.9254,688.5922,435.31,949.7583,400.7634,1060.4403,390.786,166.0954,1685.5041,216.6172,1133.4746,92.1659,278.0652,230.2337,2175.9297,364.0511,1016.7993,1141.4949,434.1534,61.735,364.6371,107.4755,441.7791,666.8937,448.1896,95.8069,226.674,89.0949,102.3185,349.3414,378.726,134.7265,345.6306,106.5271,447.7685,894.7368,47.4747,85.8328,383.6059,547.5771,291.717,50.8941,232.9352,951.2375,200.6079,218.3729,129.5308,1168.2627,1770.1544,159.4087,194.6309,1039.7247,123.6418,157.4452,473.1602,133.5635,876.7123,67.8418,72.2842,350.5384,261.2782,187.1067,33.2023,235.0852,433.256,53.1599,238.4557,382.199,138.3863,132.4717,903.5547,201.4864
CXCL3,295.0192,268.4253,1905.0092,1027.0117,435.0088,1368.3351,244.3467,1013.0164,847.7378,1432.3715,472.8302,1527.2948,543.6404,1509.4521,862.7534,320.7493,460.771,519.043,1196.9503,230.9409,369.3056,585.2843,352.3622,390.9055,1223.7217,699.0117,1471.2172,598.7595,888.5924,735.098,663.2063,1847.7008,396.3544,2469.9859,248.8479,283.8733,274.4903,1957.4585,597.6277,1398.3201,1377.6469,604.9204,111.1229,809.0815,273.2267,795.1024,735.8983,1637.9197,129.2454,609.7695,342.4746,97.7823,163.8012,762.4027,79.6339,452.0162,116.3793,1266.7974,487.6347,168.1818,445.2875,554.601,1232.5991,296.0818,114.1678,493.6007,1383.465,375.597,277.1506,187.3968,2334.4733,1910.2344,160.2078,353.915,619.3306,272.3867,262.9038,126.8398,398.8733,364.9241,173.0166,149.525,303.3791,375,124.8961,43.2503,161.2216,526.002,123.0483,583.6488,399.3337,289.0634,88.853,67.6056,386.0446
CXCL5,1266.4964,311.9287,117.7107,429.1643,1467.7906,396.0827,92.3367,1112.6203,21.8518,972.0469,118.4906,538.2127,49.3751,1601.0894,71.3682,727.1337,11896.5986,501.4648,10.0394,954.2581,313.1358,30.5781,61.5157,141.0451,3098.8862,307.7269,100.1904,140.9828,16265.2435,694.2817,458.721,2120.7912,222.128,773.3051,366.8203,349.941,644.4555,134.4861,325.7299,53.9346,150.3295,446.6956,22.1394,46.7836,6.2097,14.9925,1883.5546,305.9908,15.0285,201.9759,4.12,195.0605,139.0288,6.9309,3.5059,16.1785,7.3892,83.3742,8.8776,2.5253,10.4327,764.3275,6620.7048,46.1946,9.6286,37.5427,682.0432,91.6196,82.5224,9.3476,642.9549,286.4494,3.5957,439.3736,2776.6656,46.0847,150.7612,1372.2944,14459.3858,241.5432,10.0358,197.8521,2943.186,308.2707,21.8449,6.5531,111.1506,25.8364,0,6.4345,55.2118,42.3353,4.4426,112.6761,2.8902
CXCR5,9.7914,48.5942,13.4156,2.9826,17.0673,2.1763,20.7286,2.8297,36.4197,5.8656,9.0566,5.2649,4.1146,9.2919,8.0236,43.6051,246.2585,0.9766,16.8467,2.2313,46.4396,26.2781,216.5354,5.4248,1.3268,24.708,2.9354,4.0553,10.6738,24.6514,30.1831,7.4981,5.0869,4.9435,80.2396,8.3492,1.4918,2.7501,0.9124,3.0946,1.1219,11.095,1.2773,13.8424,6.2097,7.4963,14.5273,10.0066,4.5123,2.2009,15.9856,4.5363,3.5389,16.8323,2.0084,5.8831,3.0788,2.9573,6.3665,0,1.8969,18.9537,6.1718,5.0923,0.917,20.9044,58.1359,7.386,2.3355,2.2256,9.2476,9.7198,25.9888,28.1879,9.6966,15.7362,4.8273,39.8268,26.3493,26.0926,12.4444,14.8699,3.3457,11.7481,70.8014,17.038,5.6818,1.9874,4.0892,7.1915,3.8077,25.9474,2.8271,26.8276,1.6515
CYBB,2469.1358,3901.8859,632.695,554.7653,822.5622,176.8226,410.804,328.24,231.405,795.7619,438.4906,366.3567,467.0061,494.3928,259.7128,1820.8927,707.483,339.3555,1224.4776,725.5485,1457.7621,60.6785,2304.1339,512.1659,235.2801,771.3387,94.3313,274.5706,1023.6157,641.3417,375.2816,1080.5222,176.3459,376.0593,1112.9032,188.4019,171.5564,105.9421,414.2336,138.3731,226.6162,297.1539,233.7414,249.054,2755.6723,344.8276,1672.0009,689.9276,406.1463,499.4512,792.069,644.1532,269.4631,240.1073,62.1044,381.4193,81.2808,74.0559,67.2162,178.7879,604.6236,611.05,1531.7181,373.5578,146.2632,278.157,1782.8331,622.6661,563.2542,606.2575,263.3379,984.5626,345.5853,879.6421,867.0629,2179.468,775.3435,1120.3463,1478.7389,1660.2367,1589.6656,1111.9372,275.1578,899.906,749.8516,451.7256,562.5,201.06,75.0929,574.1862,536.8872,129.7371,247.9806,496.8478,95.7886
CYBRD1,2561.5155,4718.2691,497.6739,735.3788,1202.6225,174.6464,856.1558,949.0662,666.7601,1348.5122,632.8302,837.8488,760.6851,419.0964,218.75,1511.9946,707.0295,532.7148,436.5501,887.6906,1307.3861,340.1816,2293.3071,974.8704,329.0383,1539.982,97.2609,357.8244,773.8492,532.6329,633.0428,675.6223,346.7571,325.2119,1081.106,332.1536,966.186,146.5624,519.6168,365.6057,610.854,1220.4534,1467.1634,134.8469,3699.0685,611.6942,2083.7589,691.5076,2007.0615,835.8946,1108.2786,1443.5484,497.4703,609.4271,1685.3335,630.9597,619.4581,796.9593,55.168,230.303,838.8856,559.5454,574.0088,407.3853,1349.8395,278.5836,465.9294,284.8459,346.4383,1280.6189,282.1477,468.2676,272.473,1450.1119,815.452,1154.7396,998.5147,4823.3766,2639.0151,2037.0888,2618.131,3830.6485,1458.5964,1947.3684,3670.4262,1272.6081,359.7301,310.0364,1102.974,2663.891,628.7482,446.1136,2731.4216,979.7451,142.8571
CYP11A1,9.3657,32.3962,0,1.3256,0.8326,0,3.1407,1.6978,1.6809,1.3526,0.7547,1.6175,0,0.6408,0.4223,7.2637,0.4535,0.9766,1.6193,2.9751,2.2114,0.4778,2.4606,1.5955,3.0958,0.8985,0,0,4.2695,5.2536,1.5669,2.7625,0.4239,0.3531,4.6083,0,0,0.5489,0.4562,0,1.1219,1.4472,0.4258,0,9.5534,0,2.7239,1.0533,2.2543,0.5488,0,6.5524,1.5167,0.9901,1.5025,0.9805,1.8473,0,0,0.5051,0.4742,1.2361,0,0.7275,0.917,1.7065,0.8425,0.4342,0,8.0122,0,0.5718,1.5981,4.0268,2.1896,0.7493,1.114,3.0303,8.1774,2.2365,3.2114,4.1305,0.7427,0.4699,1.4247,4.3687,0.3551,0.3312,1.487,5.6775,0,0.9104,28.2714,57.9477,1.2386
CYP19A1,35.3342,98.5769,1.2983,4.971,2.4977,2.1763,3.1407,13.5823,5.603,9.468,1.5094,1.6175,4.1146,1.2816,1.2669,33.2601,1.3605,5.8594,4.5339,7.0658,6.6342,0,2.9528,0.9573,6.1916,7.1878,2.9295,3.1011,34.1561,1.6165,4.7008,0.3946,0.8478,1.4124,3.2258,3.9931,3.4809,2.1957,2.7372,1.7683,1.1219,1.9296,4.6833,0,10.031,1.999,9.5335,0.5267,4.8843,6.5862,5.15,43.8508,4.0445,1.9803,1.5025,11.2759,3.6946,4.4139,3.8047,1.5152,0.9484,3.7083,2.6432,5.8198,8.7116,2.9863,2.9489,1.3026,4.2818,2.2256,2.394,0,0.799,12.528,9.071,8.6175,2.5993,8.658,33.618,3.3548,10.0358,2.8914,9.2833,14.0977,9.9727,3.0581,8.8778,3.9748,10.0372,32.1726,27.6059,3.1865,6.8659,5.9021,7.4319
CYP1B1,1175.8195,2058.0817,20.7725,45.4019,112.3946,3.8085,10.0503,46.4063,24.093,48.2417,24.1509,12.131,18.0013,5.7674,5.4899,168.2118,97.0522,32.2266,74.4855,151.3574,68.5537,11.9446,147.6378,22.3375,152.5782,89.398,4.6873,20.5153,368.2455,40.8163,40.3486,22.8891,11.4455,12.3588,60.3687,16.3354,25.8578,8.2338,49.2701,9.2838,15.7061,21.2253,358.4886,5.504,2014.3301,43.978,92.1575,25.2798,66.1256,39.517,69.0099,279.2339,293.7299,9.4063,44.0741,76.9702,75.7389,6.3757,1.9023,20.202,72.0806,8.2407,458.5903,26.1891,280.6052,14.0785,360.1896,6.079,84.8579,105.4942,10.6019,50.3145,90.2917,32.2148,297.1536,730.9854,59.4133,295.2381,646.0113,111.8256,328.7717,263.9405,226.8845,38.0639,608.8092,373.0887,515.2699,28.4863,41.6357,529.1446,53.7839,3.6417,1760.0969,434.0711,48.7201
CYP24A1,31.5028,88.3952,0.8655,3.6454,24.5603,11.9695,0,14.1483,0.5603,21.6411,43.3962,26.2839,1.543,1.2816,4.223,462.2001,0.907,11.7188,1.6193,24.1726,30.5175,4.3,1.4764,3.8293,7.5183,4.0431,3.5155,1.6698,27.7518,4.0412,209.5779,26.4408,68.6732,0.7062,3.6866,1.452,215.3158,10.9785,1.8248,11.0522,11.2186,0,12.347,0,5.732,2.4988,44.4898,6.8466,14.6528,13.1723,22.145,2.0161,16.1779,5.9408,41.5699,4.9026,1.8473,0.9809,6.9753,2.0202,19.4428,4.1204,0,8.7297,0,24.3174,27.3828,3.0395,5.8388,1.3354,6.4979,1.7153,34.3588,11.6331,164.5292,0,27.4786,4.7619,0.9086,38.3934,8.0286,55.7621,5.9413,51.2218,0.9498,3.0581,3.5511,6.9559,142.0074,241.4837,2.8558,78.7527,84.8142,1441.717,0.8258
CYP26A1,0.4257,38.4126,0.8655,1.657,0.8326,3.8085,1.8844,0.5659,0,3.156,6.4151,0.8087,7.7149,15.7001,0.8446,0.7646,0.907,0.9766,19.7549,259.5761,5.7497,0.4778,1.9685,3.1911,0,0,0,0.9542,0,2.4247,1.5669,27.2301,0,0.7062,20.7373,1.089,1.4918,3.2935,0.4562,0.4421,0.5609,1.9296,46.4077,0,54.4543,0,0,3.16,1.8786,2.7442,2.06,23.1855,7.0778,7.9211,0.5008,2.4513,20.3202,0.9809,1.2682,2.5253,10.9069,0,0.8811,1.8187,1.3755,1.2799,7.1617,1.3026,1.9463,0,0.684,5.7176,11.1866,1.3423,54.7388,21.3563,4.456,0,0,0.7455,1.2043,14.0438,0.3713,2.8195,1.4247,0,1.4205,0.3312,6.3197,142.3164,5.2356,0.9104,349.3538,42.9242,0.8258
CYP27A1,846.7433,2129.3532,883.6958,1019.7208,824.6436,302.5027,467.3367,264.2898,730.0742,1576.1948,281.8868,775.5762,584.272,560.7177,567.1453,820.7971,2228.1179,474.1211,2123.8095,267.3856,1738.169,450.0717,865.1575,368.2489,459.0615,442.0485,223.2313,301.7653,730.0867,585.5728,203.7019,362.2788,933.8703,473.5169,1098.1567,497.6858,843.3615,1545.7664,1142.3358,499.5579,868.3214,775.6874,2063.2251,774.6818,1129.2095,2264.3678,432.187,220.6715,1187.6304,528.5401,1662.4179,790.3226,577.8542,242.0876,2043.9364,1160.4363,1769.7044,774.8897,809.1313,1301.5152,1222.5252,556.2492,910.5727,1372.0155,1367.2627,267.4915,1973.2491,1319.1489,596.7302,2286.5969,376.539,364.7799,1653.6157,555.2573,584.9234,974.897,1411.0657,723.3766,1346.084,1135.0294,936.1364,562.5774,651.3182,748.1203,1435.593,1305.3735,225.4972,647.5654,874.3494,775.5488,2282.7225,943.6668,2861.0662,9318.8464,845.1693
CYP27B1,58.3227,145.7827,92.6106,111.6821,59.1112,23.9391,43.9698,65.0821,26.8945,38.7737,46.0377,64.6987,51.4324,94.521,67.9899,64.6086,18.1406,33.6914,49.2252,123.466,74.3034,28.667,92.5197,39.2501,52.6284,64.69,31.6391,36.7366,113.6758,42.8369,85.0064,76.1654,118.6944,54.3785,87.5576,53.3624,75.5843,120.2141,99.9088,78.6914,38.1433,33.7675,63.0122,19.2638,67.3513,73.4633,42.6739,136.4055,69.507,34.0285,129.7798,70.0605,29.828,82.6761,51.0859,107.8564,44.9507,73.5655,73.5574,141.4141,81.0907,78.699,91.63,21.0967,188.9042,47.7816,119.6419,58.185,119.5018,56.5306,116.6211,104.0595,35.1578,81.4318,102.2834,87.6733,98.4033,30.303,31.8008,84.6147,69.0461,36.7617,55.7,53.5714,61.2608,93.0537,25.2131,44.7168,48.6989,47.3126,153.7363,77.8423,107.0275,40.778,55.7391
CYP2A6,0.4257,0.4628,0,0,0,0,0,0,0,4.0577,0.3774,0.4044,0,0,0,0,0.4535,0,0.3239,0.3719,0.4423,0,0.4921,0.6382,0,0.4492,0,0,0.5337,0,2.3504,0.3946,0,0,0.4608,0.726,0.4973,0,0,0,0,0,3.4061,0,0,0,0,0,0.3757,0,0,0,0.5056,0,0.5008,0,0,0,0,0,0,0,0,0,0.917,0,1.6851,0.8684,1.1678,0,0.342,0,0,0,0,0.3747,0,0,0,0.3728,0,0.4131,1.114,0,0.9498,1.3106,0,0,0,0.3785,0,8.6491,10.9047,16266.1301,4.9546
CYP2C9,2.98,1.3884,0.8655,0,14.1534,0.5441,0,0.5659,2.8015,0.9017,0.7547,71.9774,4.1146,0.3204,0,1.5292,1.8141,1.9531,8.0963,2.6032,9.7302,1.9111,13.2874,7.0203,7.0761,0,1.1718,3.3397,2.1348,38.3916,5.0925,1.5786,0.8478,0.7062,4.6083,1.089,0,1.0978,5.0182,0.4421,4.4874,1.9296,6.3864,0,0.4777,0,1.8159,5.7933,8.6414,0,1.03,10.5847,0,0,0,2.4513,1.8473,0.4904,3.1706,3.5354,0,8.2407,0.4405,36.7374,6.4191,0,5.8978,34.3031,1.9463,0.8902,31.1218,8.5763,0.3995,0.4474,0,10.1161,1.4853,4.7619,1.3629,3.7275,1.6057,0.8261,8.912,0.9398,0.9498,0,3.196,6.9559,0,0.3785,19.9905,10.0148,4.8465,18891.4822,7.8448
CYP2D6,12.7714,8.3304,14.7138,26.8435,7.493,32.6442,12.5628,27.1647,29.696,28.8548,59.6226,72.3817,13.8867,33.6431,52.7872,5.3522,58.5034,42.9688,65.0939,15.6192,74.3034,0.9556,20.1772,14.3598,19.9015,6.2893,7.6168,7.6336,22.4149,40.0081,31.3388,10.6553,4.2391,3.178,5.53,31.9448,4.9727,85.6319,8.6679,21.2202,30.2903,7.7183,22.1394,114.2071,28.6601,27.4863,8.1716,16.8532,83.0327,4.9396,10.3,38.8105,51.0615,20.2977,173.7922,16.6687,355.9113,174.105,199.1122,38.8889,9.4843,32.9629,8.8106,14.5495,23.8423,7.2526,7.5829,8.6843,46.7108,10.683,35.5677,8.5763,3.9952,17.0022,35.9712,71.1877,25.9933,8.2251,4.9973,8.2005,57.4046,23.1309,26.736,4.2293,25.6441,2.1844,37.642,28.155,7.8067,35.2006,48.5483,63.7305,3.6349,3728.5044,49.1329
CYP2F1,2.5543,0.9256,2.5966,0.6628,0,1.0881,0,0,1.1206,1.8034,0.3774,0,0.5143,0.3204,0.4223,0,0.4535,0,1.2954,2.6032,0.4423,0,0,0.9573,0.4423,0,0,0.4771,2.1348,0.4041,0,0,0.4239,0,1.3825,0.363,0,1.6468,0,0,0,0,1.703,0,0.9553,0.9995,0,0,2.63,2.1954,1.03,0.504,1.0111,0.9901,0.5008,0.9805,1.2315,0.9809,0,0,1.4226,1.2361,0.4405,1.8187,0,1.7065,0,0,16.3488,0.4451,0,0,0.3995,0,0.3128,0.7493,2.5993,2.5974,0.9086,0.7455,0,0.8261,0,0.9398,0.4749,0.4369,1.4205,0.3312,0.3717,0,0.9519,0,0,0,0.8258
CYP2S1,2571.7327,2412.5882,5910.6351,6063.3125,1196.3784,2693.6888,2300.8794,2398.4154,3548.9564,4917.9441,6747.1698,3616.6599,2597.8501,4647.8693,3443.4122,2414.9861,5171.8821,2028.3203,4327.6101,1227.222,2211.4109,3748.6861,2040.8465,3220.1037,1235.2204,1515.274,4814.4134,2374.2844,2744.2295,3311.7802,1653.1192,3560.0404,5592.2001,3151.8362,5553.4562,4668.6632,2354.0527,4530.2594,2171.5328,4839.0805,3223.6713,4200.6753,5124.4279,3061.5755,4339.145,7615.6922,2709.7946,2411.5866,9293.2735,5176.7289,8833.269,3821.0685,3939.3177,3007.53,5088.5551,2888.5893,1870.6897,7117.7048,3263.792,7041.9192,5103.9715,3879.7348,4897.7974,8186.6261,3380.1009,3522.6109,2363.3491,4685.6274,4236.2787,10160.8229,1156.2927,3476.8439,2202.5569,1487.6957,6853.6128,1726.1146,5866.3201,1463.6364,3070.5979,2997.6703,4857.7129,3414.7047,4654.2889,6170.1128,8392.2593,6422.4552,882.8125,3961.9079,3832.342,4596.8963,2634.4598,3217.9356,2412.3586,2060.8987,5475.2271
CYP2W1,1257.9821,1268.541,314.1837,313.5053,1737.954,1250.272,15.7035,163.554,86.8469,4963.4806,137.7358,854.8322,34.4597,303.4284,460.7264,44.729,1400,14.1602,683.6478,46.4857,977.8859,13.3779,604.3307,34.4635,76.5102,909.7035,65.6218,373.5687,26.6845,1875.9345,59.9354,6333.5649,3771.5134,755.2966,293.0876,432.7071,598.2098,334.2939,22.354,2198.0548,995.6528,211.288,1490.5801,185.7585,268.45,2606.6967,515.265,81.106,161.1811,53.787,323.9346,285.2823,2306.3613,533.1868,7460.0422,547.1259,799.2611,536.5375,963.8554,2216.1616,1821.4582,27.1944,550.6608,585.9801,381.4764,1095.9898,590.2054,9.5528,3754.7684,1429.29,93.7073,15.4374,4499.4007,432.6622,388.4892,6123.2671,166.7286,611.6883,27.7122,1432.4853,179.841,352.3337,177.8685,232.6128,86.9049,3.9318,828.4801,730.7055,1971.0037,2197.1991,34.7454,161.1471,3991.1147,649.7653,441.7836
CYP3A4,0.4257,0,7.3569,12.9246,6.6604,8.161,2.5126,1.6978,10.6457,2.2543,0.7547,4.448,9.7722,3.5245,3.3784,0.7646,84.8073,2.4414,15.221,1.1157,36.2671,13.3779,48.2283,0.6382,1.3268,1.3477,1.7577,3.5782,2.1348,0,1.9587,0.3946,3.8152,0,8.2949,1.452,5.9672,8.7828,10.9489,2.6525,7.2921,1.9296,18.7334,8.2559,4.299,3.998,1.8159,1.58,42.0799,4.9396,6.18,18.6492,5.0556,4.4556,4.5076,0.9805,1.8473,1.9617,3.8047,9.596,1.8969,4.5324,4.8458,2.1824,23.8423,10.2389,5.0553,19.5397,5.8388,114.8417,4.104,1.1435,36.3564,12.0805,1.564,1.124,11.14,3.8961,41.7954,7.8278,29.3044,3.3044,1.8567,14.5677,8.0731,4.8056,1.0653,2.6499,2.2305,5.299,8.5673,44.6114,24.6365,14731.053,7.4319
